NAME: 	ElenaVo_3day_lhand
Completed cycles:	39
Failed cycles:	1
Cycle	Trial	RT	Accuracy
18	4	306	T
18	5	203	T
18	6	234	T
18	7	257	T
18	8	291	T
18	9	380	T
18	10	394	T
18	11	229	T
18	12	199	T
18	13	226	T
18	14	253	F
18	15	233	T
18	16	267	T
18	17	155	T
18	18	219	T
18	19	196	F
18	20	275	T
18	21	147	T
18	22	212	F
18	23	199	T
18	24	335	T
18	25	189	F
18	26	132	T
18	27	233	T
18	28	140	T
18	29	215	F
18	30	149	F
19	1	118	F
19	2	229	T
19	3	300	T
19	4	210	F
19	5	130	T
19	6	181	F
19	7	277	T
19	8	188	F
19	9	282	T
19	10	189	T
19	11	276	T
19	12	386	T
19	13	292	T
19	14	255	T
19	15	241	T
19	16	238	T
19	17	275	T
19	18	397	T
19	19	260	T
19	20	279	T
19	21	193	F
19	22	352	T
19	23	172	T
19	24	299	T
19	25	245	T
19	26	232	T
19	27	277	T
19	28	412	T
19	29	263	T
19	30	213	T
20	1	222	T
20	2	376	T
20	3	295	T
20	4	394	T
20	5	202	T
20	6	247	T
20	7	230	F
20	8	176	F
20	9	360	T
20	10	318	T
20	11	196	F
20	12	219	T
20	13	253	T
20	14	276	T
20	15	242	T
20	16	253	T
20	17	181	T
20	18	232	T
20	19	376	T
20	20	130	T
20	21	198	T
20	22	329	T
20	23	383	T
20	24	131	T
20	25	258	T
20	26	277	T
20	27	184	F
20	28	280	F
20	29	387	T
20	30	183	T
21	1	215	T
21	2	177	F
21	3	295	T
21	4	256	T
21	5	218	T
21	6	305	T
21	7	417	T
21	8	210	T
21	9	224	F
21	10	245	T
21	11	212	F
21	12	179	F
21	13	257	T
21	14	220	T
21	15	205	T
21	16	205	T
21	17	252	T
21	18	217	T
21	19	179	T
21	20	248	F
21	21	182	T
21	22	355	T
21	23	144	F
21	24	399	T
21	25	299	T
21	26	370	T
21	27	249	T
21	28	222	T
21	29	209	T
21	30	208	T
22	1	268	F
22	2	285	T
22	3	215	T
22	4	429	T
22	5	202	F
22	6	323	F
22	7	192	T
22	8	215	T
22	9	207	T
22	10	268	T
22	11	209	T
22	12	181	F
22	13	175	F
22	14	203	T
22	15	196	T
22	16	391	F
22	17	206	T
22	18	274	T
22	19	214	F
22	20	343	T
22	21	223	T
22	22	312	T
22	23	205	T
22	24	213	T
22	25	286	T
22	26	315	T
22	27	229	T
22	28	248	T
22	29	180	T
22	30	260	T
23	1	226	T
23	2	175	T
23	3	178	T
23	4	167	T
23	5	372	T
23	6	307	T
23	7	264	T
23	8	306	T
23	9	197	F
23	10	327	T
23	11	198	T
23	12	229	T
23	13	277	T
23	14	220	T
23	15	235	T
23	16	301	T
23	17	204	F
23	18	199	F
23	19	324	T
23	20	195	T
23	21	201	F
23	22	173	T
23	23	193	T
23	24	183	T
23	25	204	T
23	26	345	T
23	27	173	F
23	28	379	T
23	29	245	T
23	30	226	T
24	1	419	T
24	2	383	T
24	3	312	T
24	4	224	T
24	5	198	T
24	6	220	T
24	7	438	T
24	8	360	T
24	9	125	T
24	10	196	F
24	11	168	T
24	12	391	T
24	13	172	T
24	14	220	T
24	15	244	T
24	16	162	T
24	17	216	T
24	18	196	F
24	19	319	T
24	20	316	T
24	21	244	T
24	22	251	T
24	23	134	F
24	24	164	T
24	25	223	T
24	26	306	T
24	27	224	F
24	28	260	F
24	29	145	F
24	30	108	T
25	1	221	T
25	2	429	T
25	3	256	T
25	4	161	T
25	5	170	F
25	6	227	T
25	7	258	T
25	8	220	T
25	9	218	F
25	10	369	T
25	11	95	F
25	12	227	T
25	13	218	T
25	14	335	T
25	15	151	T
25	16	2	F
25	17	244	T
25	18	199	T
25	19	155	T
25	20	351	T
25	21	117	T
25	22	244	T
25	23	363	T
25	24	351	T
25	25	278	T
25	26	214	T
25	27	187	T
25	28	271	T
25	29	178	T
25	30	165	T
26	1	228	T
26	2	227	T
26	3	359	T
26	4	178	T
26	5	273	T
26	6	197	F
26	7	231	T
26	8	197	T
26	9	196	T
26	10	232	T
26	11	158	T
26	12	200	T
26	13	248	T
26	14	201	T
26	15	167	T
26	16	176	T
26	17	219	T
26	18	372	T
26	19	308	T
26	20	213	T
26	21	151	F
26	22	246	T
26	23	215	T
26	24	220	T
26	25	203	T
26	26	217	T
26	27	348	T
26	28	227	T
26	29	206	T
26	30	182	T
27	1	193	T
27	2	188	F
27	3	248	T
27	4	140	F
27	5	328	T
27	6	221	T
27	7	348	T
27	8	306	T
27	9	253	T
27	10	237	F
27	11	244	T
27	12	186	T
27	13	171	F
27	14	350	T
27	15	151	T
27	16	204	T
27	17	174	T
27	18	345	T
27	19	335	T
27	20	206	T
27	21	200	F
27	22	155	F
27	23	228	T
27	24	244	T
27	25	237	T
27	26	294	T
27	27	240	T
27	28	210	T
27	29	329	T
27	30	280	T
28	1	271	T
28	2	241	F
28	3	214	F
28	4	132	F
28	5	247	T
28	6	201	F
28	7	232	T
28	8	320	F
28	9	254	T
28	10	389	T
28	11	169	T
28	12	236	T
28	13	229	T
28	14	254	T
28	15	212	T
28	16	208	T
28	17	181	F
28	18	168	T
28	19	173	T
28	20	278	T
28	21	201	T
28	22	147	T
28	23	197	T
28	24	213	T
28	25	208	T
28	26	194	T
28	27	214	T
28	28	188	T
28	29	171	T
28	30	244	T
29	1	266	T
29	2	179	F
29	3	184	T
29	4	287	T
29	5	135	T
29	6	202	T
29	7	202	T
29	8	206	F
29	9	182	T
29	10	231	T
29	11	196	F
29	12	220	F
29	13	189	T
29	14	260	T
29	15	202	T
29	16	390	T
29	17	163	T
29	18	371	T
29	19	153	F
29	20	285	T
29	21	242	F
29	22	311	T
29	23	159	F
29	24	231	T
29	25	298	T
29	26	287	T
29	27	194	T
29	28	481	T
29	29	204	T
29	30	385	T
30	1	130	T
30	2	498	T
30	3	284	T
30	4	387	T
30	5	262	T
30	6	292	T
30	7	202	T
30	8	262	T
30	9	319	T
30	10	312	T
30	11	308	F
30	12	228	T
30	13	262	T
30	14	187	T
30	15	270	T
30	16	195	T
30	17	210	F
30	18	213	T
30	19	495	T
30	20	179	F
30	21	305	T
30	22	344	T
30	23	258	T
30	24	187	T
30	25	159	T
30	26	301	T
30	27	232	T
30	28	221	T
30	29	354	T
30	30	181	T
31	1	351	T
31	2	232	T
31	3	175	T
31	4	191	T
31	5	335	T
31	6	396	T
31	7	268	T
31	8	158	F
31	9	209	T
31	10	278	T
31	11	397	T
31	12	263	T
31	13	232	T
31	14	329	T
31	15	215	T
31	16	200	T
31	17	307	T
31	18	210	T
31	19	236	T
31	20	312	T
31	21	319	T
31	22	219	T
31	23	285	T
31	24	267	T
31	25	230	T
31	26	239	F
31	27	249	T
31	28	228	T
31	29	167	T
31	30	226	T
32	1	466	T
32	2	291	T
32	3	279	T
32	4	170	T
32	5	212	T
32	6	284	T
32	7	183	T
32	8	212	T
32	9	376	T
32	10	178	T
32	11	204	T
32	12	165	T
32	13	199	T
32	14	351	T
32	15	149	T
32	16	221	T
32	17	199	T
32	18	230	T
32	19	173	T
32	20	271	T
32	21	190	T
32	22	311	T
32	23	419	T
32	24	215	F
32	25	215	T
32	26	367	T
32	27	174	T
32	28	256	T
32	29	179	F
32	30	192	T
33	1	445	T
33	2	361	T
33	3	166	T
33	4	278	T
33	5	197	T
33	6	284	T
33	7	189	T
33	8	272	T
33	9	174	T
33	10	173	T
33	11	233	T
33	12	286	T
33	13	175	T
33	14	229	T
33	15	259	T
33	16	213	T
33	17	192	T
33	18	170	T
33	19	181	T
33	20	348	T
33	21	135	T
33	22	186	T
33	23	140	T
33	24	262	T
33	25	196	T
33	26	301	T
33	27	186	T
33	28	512	T
33	29	156	T
33	30	207	T
34	1	339	T
34	2	341	T
34	3	184	F
34	4	255	T
34	5	218	T
34	6	166	F
34	7	164	T
34	8	257	T
34	9	204	T
34	10	271	T
34	11	139	F
34	12	351	T
34	13	334	F
34	14	252	T
34	15	254	T
34	16	179	T
34	17	206	T
34	18	193	T
34	19	239	F
34	20	179	T
34	21	225	T
34	22	158	T
34	23	247	T
34	24	163	T
34	25	177	T
34	26	431	T
34	27	361	T
34	28	412	T
34	29	238	T
34	30	177	T
35	1	201	T
35	2	176	F
35	3	302	T
35	4	232	F
35	5	296	T
35	6	346	T
35	7	310	T
35	8	304	T
35	9	315	T
35	10	238	T
35	11	198	T
35	12	216	F
35	13	246	T
35	14	295	T
35	15	222	T
35	16	274	T
35	17	199	T
35	18	298	F
35	19	185	T
35	20	183	T
35	21	274	T
35	22	328	T
35	23	335	T
35	24	263	T
35	25	203	F
35	26	243	T
35	27	262	T
35	28	185	T
35	29	207	T
35	30	208	T
36	1	173	T
36	2	214	T
36	3	172	T
36	4	220	T
36	5	227	T
36	6	183	F
36	7	294	T
36	8	173	T
36	9	239	T
36	10	143	F
36	11	197	T
36	12	212	F
36	13	290	T
36	14	290	F
36	15	284	T
36	16	381	T
36	17	124	T
36	18	203	T
36	19	160	T
36	20	243	T
36	21	169	T
36	22	196	T
36	23	208	T
36	24	340	T
36	25	179	T
36	26	315	T
36	27	167	T
36	28	174	F
36	29	420	T
36	30	112	F
37	1	249	T
37	2	297	T
37	3	255	T
37	4	177	T
37	5	188	T
37	6	371	T
37	7	94	F
37	8	321	T
37	9	308	T
37	10	270	T
37	11	289	T
37	12	172	F
37	13	362	T
37	14	207	F
37	15	288	T
37	16	243	T
37	17	264	T
37	18	228	T
37	19	227	T
37	20	267	F
37	21	260	T
37	22	197	F
37	23	194	T
37	24	235	T
37	25	177	T
37	26	291	T
37	27	165	T
37	28	208	T
37	29	181	T
37	30	250	T
38	1	195	T
38	2	156	T
38	3	223	F
38	4	229	T
38	5	281	T
38	6	221	T
38	7	246	T
38	8	469	T
38	9	221	T
38	10	321	T
38	11	188	F
38	12	189	T
38	13	221	T
38	14	335	T
38	15	276	T
38	16	249	T
38	17	202	T
38	18	184	T
38	19	336	T
38	20	149	T
38	21	251	T
38	22	207	T
38	23	182	T
38	24	196	T
38	25	198	T
38	26	367	T
38	27	293	T
38	28	233	T
38	29	193	T
38	30	274	T
39	1	291	T
39	2	222	T
39	3	221	T
39	4	284	T
39	5	287	T
39	6	264	T
39	7	201	T
39	8	280	T
39	9	218	T
39	10	387	T
39	11	256	T
39	12	219	T
39	13	179	T
39	14	321	T
39	15	200	T
39	16	215	T
39	17	194	T
39	18	384	T
39	19	297	T
39	20	252	T
39	21	166	T
39	22	174	T
39	23	253	T
39	24	263	T
39	25	235	T
39	26	273	T
39	27	194	T
39	28	264	T
39	29	193	T
39	30	302	T
40	1	196	T
40	2	232	T
40	3	238	T
40	4	383	T
40	5	183	T
40	6	267	T
40	7	269	T
40	8	193	F
40	9	261	T
