NAME: 	ElenaVo_4day_lhand
Completed cycles:	38
Failed cycles:	1
Cycle	Trial	RT	Accuracy
25	24	363	T
25	25	236	T
25	26	195	T
25	27	323	T
25	28	234	T
25	29	252	T
25	30	191	F
26	1	358	T
26	2	258	T
26	3	205	T
26	4	277	T
26	5	287	T
26	6	221	T
26	7	202	T
26	8	306	T
26	9	182	F
26	10	243	T
26	11	265	T
26	12	212	T
26	13	314	T
26	14	324	T
26	15	197	F
26	16	234	F
26	17	317	T
26	18	202	T
26	19	239	T
26	20	158	T
26	21	197	T
26	22	6	T
26	23	363	T
26	24	416	T
26	25	268	F
26	26	191	T
26	27	262	T
26	28	207	T
26	29	186	T
26	30	180	T
27	1	245	T
27	2	198	T
27	3	227	T
27	4	209	T
27	5	210	T
27	6	260	T
27	7	259	T
27	8	306	T
27	9	278	T
27	10	339	T
27	11	348	T
27	12	225	T
27	13	291	T
27	14	326	T
27	15	245	T
27	16	366	T
27	17	227	F
27	18	283	F
27	19	218	F
27	20	231	T
27	21	324	T
27	22	198	T
27	23	236	T
27	24	247	T
27	25	200	T
27	26	271	T
27	27	374	T
27	28	293	T
27	29	233	T
27	30	257	T
28	1	340	T
28	2	159	F
28	3	202	F
28	4	240	T
28	5	303	T
28	6	306	T
28	7	355	T
28	8	184	F
28	9	348	T
28	10	202	F
28	11	384	T
28	12	272	T
28	13	368	T
28	14	163	T
28	15	209	T
28	16	220	T
28	17	186	T
28	18	215	T
28	19	368	T
28	20	209	T
28	21	220	F
28	22	231	F
28	23	294	T
28	24	211	F
28	25	297	T
28	26	249	T
28	27	186	T
28	28	265	T
28	29	313	T
28	30	232	T
29	1	357	T
29	2	406	T
29	3	290	T
29	4	390	T
29	5	322	T
29	6	222	T
29	7	261	T
29	8	261	T
29	9	324	T
29	10	360	T
29	11	276	T
29	12	249	T
29	13	325	T
29	14	291	T
29	15	204	T
29	16	197	T
29	17	392	T
29	18	425	T
29	19	289	T
29	20	206	T
29	21	288	T
29	22	192	T
29	23	269	T
29	24	210	T
29	25	215	T
29	26	294	T
29	27	227	T
29	28	246	T
29	29	269	F
29	30	196	T
30	1	237	F
30	2	374	T
30	3	171	F
30	4	249	T
30	5	189	F
30	6	323	T
30	7	173	T
30	8	219	T
30	9	224	T
30	10	395	T
30	11	252	T
30	12	221	T
30	13	231	T
30	14	234	F
30	15	0	F
30	16	326	T
30	17	307	T
30	18	385	T
30	19	261	T
30	20	252	T
30	21	272	T
30	22	238	T
30	23	373	F
30	24	193	T
30	25	231	T
30	26	210	T
30	27	268	T
30	28	395	T
30	29	333	T
30	30	268	T
31	1	298	T
31	2	299	T
31	3	255	T
31	4	241	T
31	5	321	T
31	6	211	T
31	7	318	T
31	8	269	T
31	9	468	T
31	10	334	T
31	11	217	F
31	12	255	T
31	13	257	T
31	14	303	T
31	15	231	F
31	16	336	T
31	17	249	T
31	18	193	T
31	19	265	T
31	20	144	F
31	21	222	T
31	22	247	T
31	23	391	T
31	24	233	T
31	25	254	T
31	26	217	T
31	27	208	T
31	28	359	T
31	29	208	T
31	30	339	T
32	1	435	T
32	2	383	T
32	3	265	T
32	4	281	T
32	5	301	T
32	6	227	T
32	7	282	T
32	8	227	T
32	9	326	T
32	10	366	T
32	11	156	F
32	12	218	F
32	13	311	T
32	14	434	T
32	15	295	T
32	16	273	T
32	17	228	T
32	18	198	T
32	19	327	T
32	20	323	T
32	21	227	T
32	22	216	T
32	23	231	T
32	24	262	T
32	25	328	T
32	26	257	T
32	27	207	T
32	28	298	T
32	29	269	T
32	30	234	T
33	1	238	F
33	2	253	F
33	3	231	T
33	4	275	T
33	5	185	T
33	6	193	T
33	7	181	F
33	8	366	T
33	9	277	T
33	10	278	T
33	11	332	T
33	12	418	T
33	13	269	F
33	14	245	T
33	15	330	T
33	16	377	T
33	17	237	T
33	18	237	T
33	19	247	T
33	20	249	T
33	21	415	T
33	22	286	F
33	23	396	T
33	24	193	T
33	25	192	F
33	26	333	T
33	27	226	T
33	28	283	T
33	29	191	T
33	30	570	T
34	1	245	F
34	2	338	T
34	3	329	T
34	4	204	T
34	5	503	T
34	6	364	T
34	7	238	T
34	8	257	T
34	9	285	T
34	10	289	T
34	11	238	T
34	12	227	F
34	13	282	T
34	14	349	T
34	15	150	T
34	16	237	T
34	17	256	T
34	18	275	T
34	19	308	T
34	20	375	T
34	21	229	F
34	22	229	F
34	23	300	T
34	24	245	T
34	25	249	T
34	26	296	T
34	27	270	T
34	28	230	T
34	29	237	F
34	30	198	T
35	1	330	T
35	2	363	T
35	3	233	T
35	4	248	T
35	5	198	T
35	6	229	T
35	7	360	T
35	8	337	T
35	9	144	F
35	10	280	T
35	11	177	T
35	12	220	T
35	13	276	F
35	14	168	T
35	15	271	F
35	16	178	T
35	17	248	T
35	18	205	T
35	19	349	T
35	20	214	T
35	21	277	T
35	22	388	T
35	23	176	T
35	24	380	T
35	25	243	T
35	26	231	T
35	27	190	F
35	28	308	T
35	29	144	T
35	30	275	T
36	1	200	T
36	2	202	T
36	3	228	F
36	4	164	T
36	5	285	T
36	6	207	T
36	7	234	T
36	8	359	T
36	9	168	F
36	10	194	T
36	11	336	T
36	12	165	T
36	13	243	T
36	14	200	T
36	15	204	T
36	16	204	T
36	17	413	T
36	18	200	T
36	19	226	T
36	20	180	T
36	21	237	T
36	22	274	T
36	23	236	T
36	24	186	F
36	25	252	T
36	26	211	T
36	27	314	T
36	28	141	F
36	29	224	T
36	30	278	T
37	1	218	T
37	2	10	T
37	3	231	F
37	4	292	T
37	5	262	F
37	6	279	F
37	7	318	T
37	8	224	T
37	9	263	T
37	10	239	T
37	11	244	T
37	12	207	T
37	13	371	T
37	14	207	T
37	15	248	T
37	16	238	T
37	17	377	T
37	18	156	F
37	19	340	T
37	20	284	T
37	21	239	T
37	22	327	T
37	23	210	T
37	24	312	T
37	25	265	T
37	26	258	T
37	27	214	T
37	28	649	T
37	29	225	T
37	30	353	T
38	1	212	T
38	2	283	F
38	3	233	T
38	4	448	T
38	5	410	T
38	6	340	T
38	7	308	T
38	8	318	T
38	9	196	F
38	10	254	F
38	11	365	T
38	12	406	T
38	13	254	T
38	14	299	T
38	15	487	T
38	16	272	T
38	17	238	T
38	18	373	T
38	19	219	T
38	20	334	T
38	21	288	F
38	22	246	F
38	23	303	T
38	24	254	T
38	25	295	T
38	26	297	T
38	27	284	T
38	28	192	T
38	29	319	T
38	30	388	T
39	1	289	T
39	2	305	T
39	3	278	T
39	4	240	T
39	5	372	T
39	6	326	T
39	7	244	T
39	8	354	T
