NAME: 	Arina_2day_lhand
Completed cycles:	35
Failed cycles:	1
Cycle	Trial	RT	Accuracy
18	4	355	T
18	5	255	T
18	6	556	T
18	7	227	T
18	8	325	T
18	9	215	T
18	10	355	T
18	11	247	T
18	12	275	T
18	13	241	T
18	14	294	T
18	15	578	T
18	16	343	T
18	17	256	T
18	18	269	F
18	19	227	T
18	20	256	T
18	21	436	T
18	22	405	T
18	23	242	T
18	24	440	T
18	25	248	T
18	26	384	T
18	27	224	T
18	28	339	T
18	29	215	T
18	30	374	T
19	1	248	T
19	2	342	T
19	3	247	T
19	4	260	T
19	5	356	T
19	6	228	T
19	7	396	T
19	8	231	T
19	9	284	T
19	10	226	T
19	11	249	T
19	12	246	F
19	13	399	T
19	14	302	T
19	15	257	T
19	16	309	T
19	17	221	T
19	18	256	T
19	19	233	T
19	20	274	T
19	21	204	T
19	22	465	T
19	23	406	T
19	24	242	T
19	25	355	T
19	26	248	T
19	27	303	T
19	28	233	F
19	29	245	T
19	30	301	F
20	1	232	F
20	2	270	T
20	3	469	T
20	4	284	T
20	5	447	T
20	6	406	T
20	7	276	T
20	8	232	T
20	9	408	T
20	10	380	T
20	11	241	T
20	12	253	T
20	13	373	T
20	14	296	T
20	15	354	T
20	16	262	T
20	17	226	T
20	18	354	T
20	19	232	T
20	20	236	T
20	21	215	T
20	22	296	T
20	23	272	T
20	24	452	T
20	25	259	T
20	26	247	T
20	27	459	T
20	28	405	T
20	29	280	T
20	30	245	T
21	1	441	T
21	2	271	T
21	3	234	F
21	4	351	T
21	5	343	T
21	6	244	T
21	7	390	T
21	8	231	T
21	9	299	T
21	10	287	F
21	11	422	T
21	12	209	T
21	13	414	T
21	14	361	T
21	15	234	T
21	16	299	T
21	17	405	T
21	18	288	T
21	19	467	T
21	20	209	T
21	21	399	T
21	22	257	T
21	23	311	F
21	24	239	F
21	25	493	T
21	26	279	T
21	27	420	T
21	28	208	T
21	29	265	T
21	30	243	T
22	1	206	F
22	2	334	T
22	3	223	T
22	4	305	F
22	5	218	T
22	6	297	T
22	7	251	T
22	8	247	T
22	9	328	F
22	10	238	T
22	11	298	T
22	12	406	T
22	13	258	T
22	14	303	T
22	15	300	T
22	16	224	T
22	17	339	T
22	18	230	T
22	19	374	T
22	20	658	T
22	21	269	T
22	22	264	T
22	23	442	T
22	24	230	T
22	25	446	T
22	26	249	T
22	27	517	T
22	28	260	F
22	29	225	T
22	30	264	T
23	1	246	T
23	2	554	T
23	3	546	T
23	4	386	T
23	5	296	T
23	6	384	T
23	7	469	T
23	8	306	T
23	9	221	T
23	10	253	T
23	11	246	T
23	12	279	T
23	13	334	T
23	14	270	T
23	15	243	F
23	16	253	F
23	17	277	T
23	18	194	T
23	19	399	T
23	20	357	T
23	21	298	F
23	22	446	T
23	23	268	F
23	24	290	T
23	25	292	T
23	26	262	T
23	27	278	T
23	28	250	T
23	29	252	T
23	30	215	T
24	1	257	T
24	2	225	T
24	3	270	T
24	4	225	T
24	5	237	T
24	6	237	T
24	7	269	F
24	8	251	T
24	9	501	T
24	10	225	F
24	11	315	T
24	12	268	T
24	13	249	F
24	14	251	T
24	15	394	T
24	16	385	T
24	17	247	T
24	18	257	T
24	19	455	T
24	20	266	T
24	21	419	T
24	22	293	T
24	23	276	T
24	24	431	T
24	25	445	T
24	26	401	T
24	27	222	F
24	28	331	T
24	29	291	T
24	30	194	T
25	1	264	T
25	2	352	F
25	3	268	T
25	4	363	T
25	5	273	F
25	6	215	T
25	7	396	T
25	8	271	T
25	9	266	T
25	10	337	T
25	11	219	T
25	12	269	T
25	13	345	T
25	14	289	T
25	15	381	T
25	16	337	T
25	17	416	T
25	18	282	T
25	19	248	T
25	20	331	T
25	21	247	T
25	22	278	T
25	23	387	T
25	24	313	T
25	25	649	T
25	26	268	T
25	27	224	T
25	28	387	T
25	29	223	F
25	30	467	T
26	1	494	T
26	2	341	T
26	3	342	T
26	4	347	T
26	5	300	T
26	6	243	T
26	7	358	T
26	8	310	F
26	9	283	T
26	10	390	T
26	11	281	T
26	12	314	T
26	13	286	T
26	14	265	T
26	15	251	T
26	16	247	T
26	17	287	T
26	18	281	T
26	19	515	T
26	20	298	T
26	21	409	T
26	22	389	T
26	23	224	T
26	24	657	T
26	25	269	T
26	26	911	T
26	27	378	T
26	28	336	T
26	29	328	T
26	30	244	T
27	1	386	T
27	2	391	T
27	3	398	T
27	4	247	T
27	5	379	T
27	6	265	T
27	7	327	T
27	8	423	T
27	9	387	T
27	10	286	T
27	11	333	T
27	12	274	T
27	13	211	T
27	14	241	T
27	15	252	T
27	16	402	F
27	17	250	T
27	18	434	T
27	19	476	T
27	20	255	F
27	21	388	T
27	22	397	T
27	23	274	T
27	24	241	T
27	25	361	T
27	26	384	T
27	27	289	T
27	28	261	F
27	29	313	T
27	30	537	T
28	1	224	T
28	2	239	T
28	3	361	T
28	4	593	T
28	5	355	T
28	6	223	T
28	7	215	T
28	8	372	T
28	9	305	F
28	10	211	T
28	11	336	T
28	12	415	T
28	13	283	F
28	14	240	T
28	15	462	T
28	16	339	T
28	17	311	T
28	18	373	T
28	19	226	T
28	20	399	T
28	21	484	T
28	22	279	F
28	23	318	F
28	24	320	T
28	25	208	T
28	26	378	T
28	27	227	T
28	28	356	T
28	29	328	T
28	30	496	T
29	1	227	T
29	2	263	T
29	3	209	T
29	4	249	T
29	5	396	T
29	6	272	T
29	7	454	T
29	8	217	T
29	9	392	T
29	10	229	F
29	11	242	T
29	12	408	T
29	13	323	T
29	14	193	T
29	15	337	T
29	16	301	F
29	17	374	T
29	18	237	T
29	19	807	T
29	20	303	T
29	21	511	T
29	22	341	F
29	23	318	T
29	24	156	F
29	25	392	T
29	26	263	T
29	27	302	T
29	28	214	T
29	29	473	T
29	30	376	T
30	1	327	T
30	2	338	T
30	3	214	T
30	4	340	T
30	5	361	T
30	6	409	T
30	7	218	T
30	8	262	T
30	9	218	F
30	10	248	T
30	11	473	T
30	12	271	T
30	13	319	T
30	14	339	T
30	15	259	T
30	16	396	T
30	17	433	T
30	18	465	T
30	19	380	T
30	20	255	T
30	21	412	T
30	22	238	T
30	23	303	T
30	24	234	T
30	25	284	T
30	26	247	T
30	27	444	T
30	28	207	T
30	29	643	T
30	30	188	T
31	1	319	T
31	2	332	T
31	3	332	T
31	4	258	T
31	5	507	T
31	6	257	F
31	7	527	T
31	8	647	T
31	9	263	T
31	10	272	T
31	11	353	T
31	12	355	T
31	13	232	T
31	14	262	T
31	15	257	T
31	16	481	T
31	17	234	T
31	18	336	T
31	19	231	T
31	20	432	T
31	21	121	T
31	22	584	T
31	23	200	T
31	24	415	T
31	25	212	T
31	26	462	T
31	27	233	F
31	28	340	T
31	29	211	T
31	30	396	T
32	1	216	F
32	2	324	T
32	3	247	T
32	4	417	T
32	5	407	T
32	6	160	T
32	7	393	T
32	8	357	T
32	9	513	T
32	10	190	T
32	11	274	T
32	12	361	T
32	13	383	T
32	14	207	T
32	15	251	T
32	16	388	T
32	17	375	T
32	18	224	F
32	19	405	T
32	20	318	T
32	21	245	T
32	22	588	T
32	23	382	T
32	24	317	T
32	25	446	T
32	26	269	T
32	27	236	T
32	28	195	T
32	29	388	T
32	30	247	T
33	1	317	T
33	2	408	T
33	3	313	T
33	4	317	T
33	5	326	T
33	6	198	T
33	7	380	T
33	8	276	T
33	9	277	T
33	10	336	T
33	11	241	T
33	12	224	F
33	13	289	T
33	14	346	T
33	15	322	T
33	16	327	T
33	17	322	T
33	18	234	T
33	19	303	T
33	20	422	T
33	21	554	F
33	22	244	T
33	23	295	T
33	24	243	T
33	25	265	T
33	26	229	T
33	27	273	T
33	28	339	T
33	29	286	T
33	30	153	F
34	1	259	T
34	2	294	T
34	3	259	T
34	4	447	T
34	5	189	T
34	6	426	T
34	7	241	T
34	8	294	T
34	9	215	T
34	10	402	T
34	11	357	T
34	12	177	F
34	13	401	T
34	14	472	T
34	15	298	T
34	16	381	T
34	17	422	T
34	18	303	T
34	19	272	T
34	20	255	T
34	21	224	T
34	22	263	T
34	23	388	T
34	24	314	T
34	25	212	T
34	26	285	T
34	27	191	T
34	28	411	T
34	29	276	T
34	30	301	T
35	1	432	T
35	2	315	T
35	3	256	T
35	4	356	T
35	5	223	T
35	6	552	T
35	7	247	T
35	8	273	T
35	9	355	T
35	10	391	F
35	11	247	T
35	12	275	T
35	13	216	T
35	14	247	T
35	15	237	T
35	16	276	F
35	17	292	T
35	18	279	T
35	19	229	T
35	20	524	T
35	21	226	F
35	22	327	T
35	23	516	T
35	24	208	T
35	25	442	T
35	26	212	T
35	27	311	T
35	28	191	T
35	29	288	T
35	30	209	T
36	1	380	T
36	2	367	T
36	3	358	T
36	4	218	T
36	5	370	T
36	6	262	F
36	7	235	T
36	8	270	T
36	9	251	T
36	10	389	T
36	11	256	T
36	12	405	T
36	13	315	F
36	14	256	T
36	15	476	T
36	16	458	T
