NAME: 	Arina_4day_rhand
Completed cycles:	36
Failed cycles:	1
Cycle	Trial	RT	Accuracy
9	14	315	T
9	15	270	T
9	16	251	T
9	17	272	T
9	18	276	T
9	19	260	T
9	20	302	T
9	21	263	T
9	22	292	T
9	23	344	T
9	24	275	T
9	25	322	T
9	26	415	T
9	27	377	T
9	28	297	T
9	29	337	T
9	30	373	T
10	1	372	F
10	2	308	T
10	3	329	T
10	4	289	T
10	5	270	T
10	6	250	T
10	7	272	T
10	8	260	T
10	9	272	T
10	10	340	T
10	11	374	T
10	12	263	T
10	13	301	T
10	14	272	T
10	15	294	T
10	16	267	T
10	17	446	T
10	18	280	T
10	19	255	T
10	20	256	T
10	21	272	T
10	22	238	T
10	23	300	T
10	24	228	T
10	25	363	T
10	26	251	T
10	27	274	T
10	28	275	T
10	29	255	T
10	30	238	T
11	1	416	T
11	2	391	T
11	3	512	T
11	4	238	T
11	5	272	T
11	6	254	T
11	7	323	T
11	8	263	T
11	9	235	T
11	10	271	T
11	11	353	T
11	12	222	T
11	13	258	T
11	14	252	T
11	15	279	T
11	16	288	T
11	17	239	F
11	18	273	T
11	19	291	T
11	20	331	T
11	21	249	T
11	22	370	T
11	23	246	T
11	24	343	T
11	25	283	T
11	26	392	T
11	27	325	T
11	28	276	T
11	29	302	T
11	30	234	T
12	1	441	T
12	2	367	T
12	3	266	F
12	4	333	T
12	5	256	T
12	6	369	T
12	7	338	T
12	8	286	T
12	9	255	T
12	10	326	T
12	11	340	T
12	12	298	T
12	13	284	T
12	14	298	T
12	15	276	T
12	16	443	T
12	17	320	T
12	18	344	T
12	19	343	T
12	20	270	T
12	21	279	T
12	22	257	T
12	23	279	T
12	24	353	T
12	25	240	T
12	26	252	T
12	27	296	T
12	28	254	T
12	29	378	T
12	30	241	T
13	1	480	T
13	2	334	T
13	3	262	T
13	4	467	T
13	5	284	T
13	6	605	T
13	7	322	T
13	8	238	T
13	9	368	T
13	10	277	T
13	11	511	T
13	12	389	T
13	13	395	T
13	14	207	T
13	15	403	F
13	16	380	T
13	17	444	T
13	18	518	T
13	19	334	T
13	20	460	T
13	21	366	T
13	22	246	T
13	23	459	T
13	24	327	T
13	25	428	T
13	26	244	T
13	27	378	T
13	28	260	T
13	29	290	T
13	30	275	T
14	1	388	T
14	2	280	T
14	3	245	T
14	4	244	T
14	5	274	T
14	6	310	T
14	7	289	T
14	8	302	T
14	9	365	T
14	10	288	T
14	11	398	T
14	12	251	T
14	13	241	T
14	14	381	T
14	15	384	F
14	16	262	T
14	17	271	T
14	18	261	T
14	19	286	T
14	20	303	T
14	21	340	T
14	22	339	T
14	23	383	T
14	24	330	T
14	25	319	T
14	26	273	T
14	27	271	T
14	28	279	T
14	29	310	T
14	30	266	T
15	1	521	T
15	2	262	T
15	3	347	T
15	4	309	T
15	5	270	T
15	6	232	T
15	7	361	F
15	8	308	T
15	9	242	T
15	10	233	T
15	11	377	T
15	12	253	T
15	13	342	T
15	14	264	T
15	15	305	T
15	16	240	F
15	17	286	T
15	18	266	T
15	19	411	T
15	20	315	T
15	21	263	T
15	22	488	T
15	23	269	T
15	24	391	T
15	25	296	T
15	26	289	T
15	27	248	T
15	28	372	T
15	29	292	T
15	30	320	T
16	1	272	T
16	2	496	T
16	3	346	T
16	4	266	T
16	5	285	T
16	6	275	T
16	7	262	T
16	8	271	T
16	9	358	T
16	10	425	T
16	11	336	T
16	12	371	T
16	13	347	T
16	14	328	T
16	15	311	T
16	16	293	T
16	17	343	T
16	18	396	T
16	19	271	T
16	20	367	T
16	21	372	T
16	22	302	T
16	23	352	T
16	24	217	T
16	25	262	T
16	26	278	T
16	27	244	T
16	28	399	T
16	29	302	T
16	30	254	T
17	1	344	T
17	2	261	T
17	3	241	T
17	4	302	T
17	5	303	T
17	6	332	T
17	7	265	T
17	8	328	T
17	9	250	T
17	10	239	F
17	11	279	T
17	12	204	T
17	13	310	T
17	14	259	T
17	15	325	T
17	16	479	T
17	17	300	T
17	18	305	F
17	19	287	T
17	20	352	T
17	21	294	T
17	22	247	F
17	23	235	T
17	24	263	T
17	25	296	T
17	26	265	T
17	27	334	T
17	28	249	T
17	29	284	T
17	30	248	T
18	1	281	T
18	2	395	T
18	3	277	T
18	4	246	T
18	5	352	F
18	6	307	T
18	7	297	T
18	8	330	T
18	9	323	T
18	10	335	T
18	11	350	T
18	12	357	T
18	13	310	T
18	14	263	T
18	15	219	T
18	16	379	T
18	17	245	T
18	18	271	T
18	19	276	T
18	20	307	T
18	21	277	T
18	22	356	T
18	23	258	T
18	24	292	T
18	25	294	T
18	26	337	T
18	27	315	T
18	28	394	T
18	29	299	F
18	30	358	T
19	1	284	T
19	2	233	T
19	3	303	T
19	4	402	T
19	5	412	T
19	6	270	T
19	7	233	T
19	8	284	T
19	9	250	T
19	10	253	T
19	11	290	T
19	12	307	T
19	13	244	T
19	14	324	T
19	15	462	T
19	16	357	T
19	17	288	T
19	18	251	T
19	19	231	T
19	20	276	T
19	21	252	F
19	22	261	T
19	23	256	T
19	24	334	T
19	25	282	T
19	26	226	F
19	27	274	T
19	28	343	T
19	29	291	T
19	30	284	T
20	1	249	T
20	2	277	T
20	3	302	T
20	4	251	T
20	5	272	T
20	6	327	T
20	7	356	T
20	8	283	T
20	9	348	T
20	10	261	T
20	11	456	T
20	12	289	T
20	13	340	T
20	14	234	T
20	15	280	T
20	16	317	T
20	17	250	T
20	18	250	T
20	19	322	T
20	20	333	T
20	21	257	T
20	22	305	T
20	23	266	T
20	24	250	T
20	25	268	T
20	26	246	T
20	27	318	T
20	28	283	T
20	29	258	T
20	30	266	T
21	1	234	F
21	2	356	T
21	3	314	T
21	4	319	T
21	5	292	F
21	6	276	T
21	7	397	T
21	8	306	T
21	9	364	T
21	10	256	T
21	11	360	T
21	12	257	T
21	13	250	F
21	14	270	F
21	15	282	T
21	16	279	T
21	17	247	T
21	18	262	T
21	19	311	T
21	20	337	T
21	21	244	T
21	22	452	T
21	23	261	T
21	24	301	T
21	25	262	T
21	26	242	T
21	27	227	T
21	28	292	T
21	29	245	T
21	30	345	F
22	1	238	T
22	2	324	T
22	3	310	T
22	4	262	T
22	5	274	T
22	6	358	T
22	7	274	T
22	8	384	T
22	9	349	T
22	10	271	T
22	11	390	T
22	12	274	T
22	13	299	T
22	14	349	F
22	15	249	T
22	16	398	T
22	17	271	T
22	18	337	T
22	19	330	T
22	20	306	T
22	21	252	T
22	22	366	T
22	23	269	T
22	24	271	T
22	25	275	T
22	26	355	T
22	27	264	T
22	28	269	T
22	29	269	T
22	30	344	T
23	1	320	T
23	2	306	T
23	3	340	T
23	4	282	T
23	5	284	T
23	6	457	T
23	7	256	T
23	8	255	T
23	9	266	T
23	10	261	T
23	11	408	T
23	12	358	T
23	13	282	T
23	14	246	T
23	15	391	T
23	16	273	T
23	17	489	T
23	18	253	T
23	19	300	T
23	20	272	T
23	21	303	T
23	22	264	T
23	23	410	T
23	24	297	T
23	25	288	T
23	26	330	T
23	27	374	T
23	28	271	F
23	29	283	T
23	30	342	T
24	1	276	T
24	2	287	T
24	3	238	T
24	4	265	T
24	5	283	T
24	6	304	T
24	7	315	T
24	8	339	T
24	9	326	T
24	10	414	T
24	11	317	T
24	12	233	T
24	13	255	T
24	14	402	T
24	15	288	T
24	16	249	T
24	17	426	T
24	18	244	T
24	19	271	T
24	20	279	T
24	21	298	T
24	22	243	T
24	23	291	T
24	24	270	T
24	25	248	T
24	26	291	T
24	27	330	T
24	28	280	T
24	29	281	T
24	30	314	T
25	1	242	F
25	2	281	T
25	3	329	T
25	4	227	F
25	5	285	T
25	6	279	T
25	7	294	T
25	8	266	T
25	9	291	T
25	10	277	T
25	11	306	T
25	12	415	T
25	13	277	T
25	14	376	T
25	15	319	T
25	16	283	T
25	17	274	T
25	18	346	T
25	19	282	T
25	20	296	T
25	21	400	T
25	22	349	T
25	23	374	T
25	24	284	T
25	25	274	T
25	26	367	T
25	27	270	T
25	28	238	T
25	29	296	T
25	30	291	T
26	1	311	T
26	2	352	F
26	3	419	T
26	4	253	T
26	5	357	T
26	6	336	T
26	7	288	T
26	8	278	T
26	9	280	T
26	10	274	T
26	11	304	T
26	12	295	T
26	13	296	T
26	14	350	T
26	15	331	T
26	16	368	T
26	17	421	T
26	18	253	T
26	19	283	T
26	20	255	T
26	21	264	T
26	22	299	T
26	23	318	T
26	24	266	T
26	25	312	T
26	26	351	T
26	27	239	T
26	28	312	T
26	29	291	T
26	30	325	T
27	1	305	T
27	2	312	T
27	3	273	T
27	4	332	T
27	5	241	T
27	6	278	T
27	7	343	T
27	8	282	T
27	9	452	T
27	10	314	T
27	11	296	T
27	12	260	T
27	13	276	T
27	14	314	T
27	15	267	T
27	16	246	T
27	17	265	T
27	18	255	T
27	19	261	T
27	20	314	T
27	21	339	T
27	22	259	T
27	23	266	T
27	24	271	T
27	25	409	T
27	26	303	T
27	27	243	T
27	28	275	T
27	29	407	T
27	30	248	T
28	1	487	T
28	2	273	T
28	3	249	T
28	4	399	T
28	5	254	T
28	6	486	T
28	7	280	T
28	8	290	T
28	9	247	T
28	10	356	T
28	11	263	T
28	12	394	T
28	13	357	T
28	14	351	T
28	15	411	T
28	16	278	T
28	17	325	F
28	18	266	T
28	19	460	T
28	20	294	T
28	21	269	T
28	22	353	T
28	23	278	T
28	24	309	T
28	25	274	T
28	26	259	T
28	27	276	T
28	28	257	T
28	29	256	F
28	30	303	T
29	1	273	T
29	2	323	F
29	3	492	T
29	4	234	T
29	5	368	T
29	6	281	T
29	7	267	T
29	8	264	T
29	9	314	T
29	10	325	T
29	11	269	T
29	12	287	T
29	13	317	T
29	14	291	T
29	15	277	T
29	16	384	T
29	17	245	T
29	18	253	T
29	19	311	T
29	20	425	T
29	21	368	T
29	22	367	T
29	23	257	T
29	24	378	T
29	25	267	T
29	26	236	T
29	27	292	T
29	28	356	T
29	29	361	T
29	30	228	T
30	1	270	T
30	2	317	T
30	3	298	T
30	4	315	T
30	5	299	T
30	6	273	T
30	7	264	T
30	8	246	T
30	9	373	T
30	10	294	T
30	11	491	T
30	12	249	T
30	13	242	T
30	14	263	F
30	15	369	T
30	16	382	T
30	17	346	T
30	18	254	T
30	19	291	T
30	20	298	T
30	21	359	F
30	22	315	T
30	23	302	T
30	24	279	T
30	25	277	T
30	26	303	T
30	27	331	T
30	28	302	T
30	29	274	T
30	30	267	T
31	1	258	T
31	2	275	T
31	3	342	T
31	4	584	T
31	5	248	T
31	6	240	T
31	7	325	T
31	8	312	T
31	9	268	T
31	10	258	T
31	11	301	T
31	12	376	T
31	13	228	T
31	14	240	T
31	15	260	T
31	16	290	T
31	17	248	T
31	18	319	T
31	19	248	T
31	20	529	T
31	21	279	T
31	22	379	T
31	23	284	T
31	24	397	T
31	25	344	T
31	26	325	T
31	27	264	T
31	28	289	T
31	29	315	T
31	30	278	T
32	1	466	T
32	2	265	T
32	3	284	T
32	4	401	T
32	5	363	T
32	6	271	T
32	7	262	T
32	8	258	T
32	9	387	T
32	10	356	T
32	11	276	T
32	12	323	T
32	13	296	T
32	14	280	T
32	15	322	T
32	16	251	T
32	17	243	T
32	18	293	T
32	19	330	T
32	20	227	T
32	21	262	T
32	22	280	T
32	23	284	T
32	24	281	T
32	25	262	T
32	26	415	T
32	27	429	T
32	28	302	T
32	29	277	T
32	30	393	T
33	1	338	T
33	2	343	T
33	3	264	F
33	4	348	T
33	5	369	T
33	6	257	T
33	7	281	T
33	8	262	T
33	9	349	T
33	10	267	T
33	11	253	T
33	12	281	T
33	13	355	T
33	14	327	T
33	15	257	T
33	16	268	T
33	17	401	T
33	18	219	T
33	19	308	T
33	20	289	T
33	21	498	T
33	22	480	T
33	23	267	T
33	24	313	T
33	25	283	T
33	26	301	T
33	27	313	T
33	28	334	T
33	29	276	T
33	30	292	T
34	1	324	T
34	2	304	T
34	3	260	T
34	4	234	T
34	5	262	T
34	6	280	T
34	7	263	T
34	8	321	T
34	9	243	T
34	10	289	T
34	11	306	T
34	12	367	T
34	13	279	T
34	14	227	T
34	15	266	T
34	16	280	T
34	17	389	T
34	18	247	T
34	19	337	T
34	20	274	T
34	21	380	T
34	22	301	T
34	23	367	T
34	24	334	T
34	25	225	T
34	26	343	T
34	27	335	T
34	28	232	T
34	29	468	T
34	30	223	T
35	1	386	T
35	2	264	F
35	3	274	T
35	4	467	T
35	5	325	T
35	6	266	T
35	7	289	T
35	8	275	T
35	9	458	T
35	10	287	T
35	11	358	T
35	12	326	T
35	13	280	T
35	14	332	T
35	15	303	T
35	16	301	T
35	17	282	T
35	18	400	T
35	19	337	T
35	20	534	T
35	21	290	T
35	22	273	T
35	23	275	T
35	24	265	T
35	25	396	T
35	26	288	T
35	27	361	T
35	28	249	T
35	29	266	T
35	30	309	T
36	1	469	T
36	2	505	T
36	3	301	T
36	4	324	T
36	5	299	T
36	6	284	T
36	7	321	T
36	8	300	T
36	9	238	T
36	10	301	T
36	11	368	T
36	12	359	T
36	13	283	T
36	14	374	T
36	15	315	T
36	16	283	T
36	17	322	T
36	18	266	T
36	19	283	T
36	20	321	T
36	21	322	T
36	22	229	T
36	23	256	T
36	24	242	T
36	25	356	T
36	26	260	T
36	27	294	T
36	28	301	T
36	29	285	T
36	30	261	F
37	1	380	T
37	2	323	T
37	3	252	T
37	4	360	T
37	5	261	T
37	6	287	T
37	7	332	T
37	8	297	T
37	9	312	T
37	10	252	T
37	11	375	F
37	12	318	F
37	13	224	T
37	14	305	F
37	15	304	T
37	16	249	T
37	17	312	T
37	18	261	T
37	19	270	T
37	20	366	T
37	21	283	T
37	22	321	T
37	23	302	T
37	24	250	T
37	25	336	T
37	26	313	T
37	27	275	T
37	28	344	T
37	29	265	T
37	30	278	T
