NAME: 	Arina_3day_rhand
Completed cycles:	37
Failed cycles:	1
Cycle	Trial	RT	Accuracy
7	11	323	T
7	12	400	T
7	13	377	T
7	14	361	T
7	15	238	T
7	16	257	T
7	17	296	T
7	18	267	T
7	19	240	T
7	20	322	T
7	21	237	T
7	22	420	T
7	23	335	T
7	24	249	T
7	25	219	T
7	26	412	T
7	27	339	T
7	28	315	T
7	29	261	T
7	30	374	T
8	1	322	F
8	2	369	T
8	3	223	T
8	4	255	T
8	5	290	T
8	6	305	T
8	7	238	T
8	8	288	T
8	9	307	T
8	10	275	T
8	11	352	T
8	12	277	F
8	13	273	T
8	14	252	T
8	15	341	T
8	16	271	T
8	17	283	T
8	18	249	T
8	19	257	T
8	20	244	T
8	21	304	T
8	22	278	T
8	23	270	T
8	24	302	T
8	25	241	T
8	26	244	T
8	27	251	T
8	28	221	T
8	29	269	T
8	30	194	F
9	1	261	T
9	2	257	F
9	3	251	T
9	4	389	T
9	5	246	T
9	6	252	T
9	7	295	T
9	8	327	T
9	9	224	T
9	10	253	T
9	11	329	T
9	12	252	T
9	13	368	T
9	14	207	T
9	15	238	T
9	16	346	F
9	17	235	T
9	18	237	T
9	19	247	T
9	20	246	T
9	21	264	T
9	22	416	T
9	23	301	T
9	24	377	T
9	25	347	T
9	26	246	T
9	27	370	T
9	28	277	T
9	29	293	T
9	30	238	T
10	1	285	F
10	2	327	T
10	3	358	T
10	4	286	T
10	5	273	T
10	6	277	T
10	7	261	T
10	8	278	T
10	9	350	T
10	10	347	T
10	11	281	T
10	12	259	T
10	13	249	T
10	14	339	T
10	15	254	T
10	16	284	T
10	17	268	T
10	18	251	T
10	19	399	T
10	20	337	T
10	21	251	T
10	22	388	T
10	23	338	T
10	24	221	T
10	25	237	T
10	26	389	T
10	27	315	T
10	28	249	T
10	29	197	T
10	30	273	T
11	1	313	F
11	2	267	T
11	3	273	T
11	4	260	T
11	5	281	T
11	6	237	T
11	7	320	T
11	8	324	T
11	9	259	T
11	10	297	T
11	11	271	T
11	12	277	T
11	13	250	T
11	14	224	T
11	15	272	T
11	16	224	T
11	17	290	T
11	18	334	T
11	19	257	T
11	20	237	T
11	21	278	T
11	22	353	T
11	23	267	T
11	24	338	T
11	25	296	T
11	26	307	T
11	27	269	T
11	28	243	T
11	29	385	T
11	30	331	T
12	1	316	T
12	2	258	T
12	3	325	T
12	4	282	T
12	5	390	T
12	6	318	T
12	7	319	T
12	8	237	T
12	9	287	T
12	10	273	T
12	11	234	F
12	12	305	T
12	13	238	T
12	14	353	T
12	15	262	T
12	16	249	T
12	17	333	T
12	18	282	T
12	19	275	T
12	20	178	T
12	21	230	T
12	22	268	T
12	23	216	T
12	24	326	T
12	25	245	T
12	26	281	T
12	27	273	T
12	28	269	T
12	29	432	T
12	30	337	T
13	1	304	T
13	2	288	T
13	3	228	T
13	4	247	T
13	5	240	T
13	6	255	T
13	7	315	T
13	8	315	T
13	9	248	T
13	10	259	T
13	11	265	T
13	12	250	T
13	13	309	T
13	14	316	T
13	15	232	F
13	16	239	T
13	17	228	T
13	18	276	T
13	19	386	T
13	20	354	T
13	21	232	T
13	22	348	T
13	23	240	T
13	24	241	T
13	25	225	T
13	26	240	T
13	27	245	T
13	28	250	F
13	29	232	T
13	30	248	F
14	1	349	F
14	2	311	T
14	3	271	T
14	4	339	F
14	5	258	T
14	6	228	T
14	7	266	T
14	8	241	T
14	9	401	T
14	10	374	T
14	11	237	T
14	12	206	T
14	13	242	T
14	14	218	T
14	15	234	T
14	16	240	T
14	17	250	T
14	18	242	T
14	19	275	T
14	20	325	T
14	21	468	T
14	22	252	T
14	23	407	T
14	24	219	T
14	25	365	T
14	26	249	T
14	27	326	T
14	28	232	T
14	29	268	T
14	30	218	T
15	1	287	T
15	2	261	T
15	3	235	T
15	4	260	T
15	5	331	T
15	6	224	T
15	7	234	T
15	8	200	T
15	9	333	T
15	10	480	T
15	11	239	F
15	12	293	T
15	13	337	T
15	14	418	T
15	15	161	F
15	16	267	T
15	17	228	T
15	18	478	T
15	19	238	T
15	20	223	T
15	21	241	T
15	22	229	T
15	23	241	T
15	24	234	T
15	25	297	T
15	26	360	T
15	27	492	T
15	28	246	T
15	29	394	T
15	30	233	T
16	1	453	T
16	2	238	T
16	3	301	T
16	4	251	T
16	5	454	T
16	6	200	T
16	7	254	T
16	8	230	T
16	9	247	F
16	10	261	F
16	11	254	T
16	12	361	T
16	13	263	T
16	14	259	T
16	15	262	T
16	16	243	T
16	17	491	T
16	18	228	T
16	19	374	T
16	20	339	T
16	21	357	T
16	22	207	F
16	23	345	T
16	24	250	T
16	25	228	T
16	26	354	T
16	27	160	T
16	28	398	T
16	29	300	T
16	30	289	T
17	1	241	T
17	2	247	T
17	3	234	T
17	4	238	T
17	5	226	F
17	6	248	T
17	7	442	T
17	8	337	T
17	9	231	T
17	10	389	T
17	11	233	T
17	12	323	T
17	13	369	T
17	14	309	T
17	15	248	T
17	16	272	T
17	17	244	T
17	18	404	T
17	19	362	T
17	20	237	T
17	21	231	T
17	22	466	T
17	23	414	T
17	24	240	T
17	25	246	T
17	26	229	T
17	27	257	F
17	28	342	T
17	29	261	T
17	30	235	F
18	1	425	T
18	2	369	T
18	3	325	T
18	4	317	F
18	5	281	T
18	6	341	T
18	7	369	T
18	8	254	T
18	9	292	T
18	10	271	T
18	11	331	T
18	12	295	T
18	13	271	T
18	14	310	T
18	15	292	T
18	16	358	T
18	17	344	T
18	18	215	T
18	19	373	T
18	20	255	F
18	21	339	T
18	22	218	T
18	23	237	T
18	24	299	T
18	25	270	F
18	26	264	T
18	27	386	T
18	28	332	T
18	29	217	T
18	30	250	T
19	1	453	T
19	2	282	T
19	3	250	T
19	4	273	T
19	5	257	T
19	6	214	T
19	7	251	T
19	8	232	T
19	9	235	T
19	10	378	T
19	11	351	T
19	12	332	T
19	13	326	T
19	14	316	T
19	15	212	T
19	16	276	T
19	17	356	T
19	18	279	T
19	19	253	T
19	20	213	T
19	21	371	T
19	22	373	T
19	23	319	T
19	24	357	T
19	25	345	T
19	26	271	T
19	27	234	T
19	28	314	T
19	29	239	T
19	30	233	T
20	1	289	T
20	2	339	T
20	3	308	T
20	4	379	T
20	5	234	T
20	6	235	T
20	7	267	T
20	8	309	T
20	9	377	T
20	10	328	T
20	11	277	F
20	12	356	T
20	13	229	F
20	14	242	T
20	15	282	T
20	16	252	T
20	17	206	T
20	18	269	T
20	19	241	T
20	20	248	T
20	21	469	T
20	22	263	T
20	23	458	T
20	24	369	T
20	25	253	T
20	26	242	T
20	27	233	T
20	28	409	T
20	29	338	T
20	30	338	T
21	1	327	T
21	2	339	F
21	3	263	T
21	4	348	T
21	5	266	T
21	6	238	T
21	7	275	T
21	8	419	T
21	9	269	T
21	10	310	F
21	11	246	T
21	12	243	T
21	13	250	T
21	14	237	T
21	15	256	T
21	16	238	T
21	17	418	T
21	18	363	T
21	19	258	T
21	20	269	F
21	21	351	T
21	22	317	T
21	23	224	T
21	24	283	T
21	25	278	T
21	26	225	T
21	27	225	T
21	28	335	T
21	29	474	T
21	30	238	T
22	1	359	T
22	2	343	T
22	3	270	T
22	4	325	T
22	5	259	T
22	6	252	T
22	7	231	T
22	8	276	F
22	9	252	T
22	10	220	T
22	11	258	T
22	12	424	T
22	13	403	T
22	14	348	T
22	15	309	T
22	16	261	T
22	17	406	T
22	18	230	T
22	19	239	T
22	20	246	T
22	21	230	T
22	22	237	T
22	23	314	T
22	24	342	T
22	25	221	T
22	26	383	T
22	27	312	T
22	28	378	T
22	29	209	T
22	30	373	T
23	1	263	T
23	2	270	F
23	3	306	T
23	4	223	T
23	5	256	T
23	6	248	T
23	7	252	T
23	8	437	T
23	9	236	T
23	10	377	T
23	11	248	T
23	12	345	T
23	13	340	T
23	14	265	T
23	15	260	T
23	16	256	T
23	17	466	T
23	18	315	T
23	19	250	T
23	20	330	T
23	21	262	T
23	22	336	F
23	23	244	T
23	24	273	T
23	25	260	T
23	26	222	F
23	27	340	T
23	28	288	T
23	29	212	T
23	30	349	T
24	1	284	T
24	2	324	T
24	3	262	T
24	4	402	T
24	5	432	T
24	6	505	T
24	7	450	T
24	8	214	T
24	9	286	T
24	10	340	T
24	11	256	T
24	12	410	T
24	13	238	T
24	14	442	T
24	15	371	T
24	16	372	T
24	17	224	F
24	18	241	T
24	19	261	T
24	20	281	T
24	21	458	T
24	22	385	T
24	23	224	T
24	24	433	T
24	25	233	T
24	26	251	F
24	27	302	T
24	28	563	T
24	29	305	F
24	30	289	T
25	1	368	T
25	2	261	T
25	3	316	T
25	4	357	F
25	5	397	T
25	6	346	T
25	7	349	T
25	8	243	T
25	9	303	T
25	10	244	T
25	11	293	T
25	12	307	T
25	13	272	T
25	14	258	T
25	15	410	T
25	16	249	T
25	17	257	T
25	18	311	T
25	19	385	T
25	20	300	T
25	21	482	T
25	22	253	T
25	23	294	F
25	24	390	T
25	25	273	T
25	26	230	T
25	27	384	T
25	28	196	T
25	29	230	F
25	30	371	T
26	1	333	T
26	2	239	T
26	3	249	T
26	4	310	T
26	5	214	T
26	6	261	T
26	7	282	T
26	8	334	T
26	9	330	T
26	10	269	T
26	11	329	T
26	12	236	T
26	13	298	T
26	14	315	T
26	15	325	T
26	16	229	T
26	17	238	T
26	18	241	T
26	19	390	T
26	20	210	T
26	21	256	T
26	22	355	T
26	23	290	T
26	24	324	T
26	25	288	T
26	26	235	T
26	27	239	T
26	28	238	T
26	29	289	T
26	30	224	T
27	1	193	T
27	2	332	T
27	3	349	T
27	4	211	T
27	5	225	T
27	6	425	T
27	7	210	T
27	8	317	T
27	9	228	T
27	10	217	T
27	11	444	T
27	12	216	T
27	13	490	T
27	14	235	T
27	15	216	T
27	16	230	F
27	17	349	F
27	18	276	F
27	19	248	T
27	20	360	T
27	21	256	T
27	22	329	T
27	23	341	T
27	24	245	T
27	25	320	T
27	26	315	T
27	27	375	T
27	28	224	T
27	29	256	T
27	30	224	T
28	1	238	T
28	2	389	T
28	3	409	T
28	4	271	T
28	5	322	T
28	6	256	T
28	7	282	T
28	8	465	T
28	9	241	T
28	10	261	T
28	11	211	T
28	12	248	T
28	13	257	F
28	14	317	T
28	15	221	T
28	16	226	T
28	17	349	T
28	18	425	T
28	19	268	T
28	20	297	T
28	21	362	T
28	22	305	T
28	23	246	T
28	24	261	T
28	25	240	T
28	26	319	T
28	27	282	T
28	28	331	T
28	29	352	T
28	30	311	T
29	1	302	T
29	2	227	T
29	3	289	F
29	4	256	F
29	5	307	T
29	6	330	T
29	7	208	T
29	8	247	T
29	9	353	T
29	10	275	T
29	11	333	T
29	12	206	T
29	13	257	T
29	14	253	T
29	15	314	T
29	16	307	T
29	17	185	T
29	18	343	T
29	19	337	T
29	20	259	T
29	21	252	T
29	22	274	T
29	23	336	T
29	24	273	T
29	25	284	T
29	26	293	F
29	27	209	T
29	28	224	T
29	29	264	T
29	30	239	F
30	1	361	T
30	2	284	T
30	3	394	T
30	4	274	T
30	5	275	F
30	6	253	T
30	7	258	F
30	8	272	T
30	9	364	T
30	10	321	T
30	11	338	T
30	12	365	T
30	13	485	T
30	14	254	T
30	15	300	T
30	16	323	T
30	17	372	T
30	18	254	F
30	19	295	T
30	20	352	T
30	21	394	T
30	22	200	T
30	23	417	T
30	24	279	T
30	25	325	T
30	26	219	T
30	27	259	T
30	28	284	T
30	29	400	T
30	30	294	T
31	1	246	T
31	2	286	T
31	3	227	T
31	4	242	F
31	5	353	T
31	6	370	T
31	7	262	T
31	8	433	T
31	9	264	T
31	10	284	T
31	11	250	T
31	12	292	T
31	13	245	T
31	14	292	F
31	15	226	T
31	16	273	T
31	17	312	T
31	18	313	T
31	19	290	T
31	20	321	T
31	21	384	T
31	22	228	T
31	23	288	T
31	24	277	T
31	25	482	T
31	26	226	T
31	27	462	T
31	28	216	T
31	29	371	T
31	30	272	T
32	1	372	T
32	2	217	T
32	3	305	F
32	4	282	T
32	5	259	T
32	6	240	T
32	7	263	T
32	8	314	T
32	9	290	T
32	10	262	T
32	11	248	T
32	12	432	T
32	13	239	T
32	14	424	T
32	15	246	T
32	16	255	T
32	17	326	T
32	18	211	T
32	19	368	T
32	20	226	T
32	21	339	T
32	22	333	T
32	23	286	T
32	24	212	T
32	25	564	T
32	26	453	T
32	27	348	T
32	28	249	T
32	29	325	T
32	30	231	T
33	1	217	T
33	2	316	T
33	3	203	T
33	4	233	T
33	5	217	T
33	6	245	T
33	7	349	T
33	8	210	T
33	9	250	F
33	10	335	T
33	11	225	T
33	12	242	T
33	13	351	T
33	14	306	T
33	15	377	T
33	16	252	T
33	17	343	T
33	18	243	T
33	19	292	T
33	20	277	T
33	21	227	T
33	22	349	T
33	23	350	T
33	24	285	T
33	25	321	T
33	26	317	T
33	27	289	T
33	28	265	T
33	29	253	T
33	30	247	T
34	1	308	T
34	2	279	T
34	3	342	T
34	4	197	F
34	5	345	T
34	6	268	T
34	7	249	T
34	8	357	T
34	9	278	T
34	10	316	T
34	11	270	F
34	12	334	T
34	13	342	T
34	14	281	T
34	15	332	T
34	16	315	T
34	17	290	T
34	18	236	T
34	19	333	T
34	20	247	T
34	21	259	T
34	22	251	T
34	23	365	T
34	24	278	T
34	25	437	T
34	26	369	T
34	27	229	T
34	28	319	T
34	29	258	T
34	30	353	T
35	1	256	T
35	2	265	T
35	3	381	T
35	4	369	T
35	5	385	T
35	6	185	T
35	7	389	T
35	8	304	T
35	9	232	T
35	10	335	T
35	11	232	T
35	12	235	T
35	13	235	T
35	14	245	F
35	15	396	T
35	16	298	T
35	17	284	T
35	18	334	F
35	19	253	T
35	20	235	T
35	21	275	T
35	22	355	T
35	23	236	T
35	24	280	T
35	25	292	T
35	26	427	T
35	27	226	T
35	28	379	T
35	29	238	T
35	30	253	T
36	1	449	T
36	2	289	T
36	3	219	T
36	4	255	T
36	5	375	T
36	6	367	T
36	7	272	T
36	8	266	T
36	9	313	T
36	10	243	T
36	11	377	T
36	12	220	T
36	13	263	T
36	14	355	T
36	15	333	F
36	16	269	T
36	17	212	F
36	18	247	T
36	19	345	T
36	20	220	T
36	21	317	T
36	22	361	T
36	23	251	T
36	24	340	T
36	25	261	T
36	26	226	F
36	27	228	T
36	28	389	T
36	29	254	T
36	30	265	T
37	1	461	T
37	2	245	T
37	3	317	T
37	4	325	T
37	5	337	T
37	6	345	T
37	7	235	T
37	8	318	T
37	9	276	F
37	10	301	T
37	11	330	T
37	12	233	T
37	13	285	T
37	14	253	T
37	15	343	T
37	16	315	T
37	17	377	T
37	18	329	T
37	19	244	T
37	20	251	T
37	21	436	T
37	22	257	T
37	23	265	T
37	24	280	T
37	25	300	T
37	26	309	T
37	27	255	T
37	28	247	F
37	29	388	T
37	30	257	T
38	1	250	T
38	2	428	T
38	3	256	T
38	4	255	T
38	5	291	T
38	6	259	T
38	7	256	T
38	8	295	T
38	9	377	T
38	10	345	T
38	11	262	T
38	12	295	T
38	13	261	T
38	14	405	T
38	15	228	T
