NAME: 	Arina_2day_rhand
Completed cycles:	35
Failed cycles:	1
Cycle	Trial	RT	Accuracy
8	30	254	T
9	1	305	T
9	2	396	T
9	3	220	T
9	4	249	T
9	5	254	T
9	6	423	T
9	7	380	T
9	8	274	T
9	9	356	T
9	10	332	T
9	11	324	T
9	12	369	T
9	13	453	T
9	14	264	T
9	15	296	T
9	16	354	T
9	17	250	T
9	18	234	F
9	19	339	T
9	20	344	T
9	21	250	T
9	22	288	T
9	23	390	T
9	24	276	T
9	25	404	T
9	26	278	T
9	27	338	T
9	28	214	T
9	29	260	T
9	30	317	F
10	1	408	T
10	2	321	T
10	3	288	F
10	4	357	T
10	5	280	T
10	6	467	T
10	7	262	T
10	8	273	T
10	9	276	F
10	10	337	T
10	11	384	T
10	12	331	T
10	13	672	T
10	14	566	T
10	15	398	T
10	16	397	T
10	17	330	T
10	18	370	T
10	19	258	T
10	20	280	T
10	21	284	T
10	22	480	T
10	23	128	T
10	24	395	T
10	25	255	T
10	26	296	T
10	27	445	T
10	28	231	F
10	29	452	F
10	30	244	T
11	1	532	T
11	2	242	T
11	3	284	T
11	4	561	T
11	5	289	T
11	6	294	T
11	7	300	T
11	8	199	F
11	9	345	T
11	10	253	T
11	11	389	T
11	12	228	T
11	13	228	T
11	14	423	T
11	15	231	T
11	16	449	T
11	17	378	T
11	18	210	T
11	19	477	T
11	20	262	T
11	21	530	T
11	22	321	T
11	23	214	T
11	24	319	T
11	25	283	F
11	26	273	T
11	27	289	T
11	28	589	T
11	29	365	T
11	30	308	T
12	1	290	T
12	2	442	T
12	3	324	T
12	4	338	T
12	5	235	T
12	6	346	T
12	7	281	F
12	8	226	T
12	9	389	T
12	10	262	T
12	11	274	T
12	12	245	T
12	13	250	T
12	14	389	T
12	15	386	T
12	16	254	T
12	17	298	T
12	18	374	T
12	19	229	T
12	20	276	T
12	21	268	T
12	22	337	T
12	23	260	T
12	24	274	T
12	25	279	T
12	26	261	T
12	27	338	T
12	28	238	T
12	29	451	T
12	30	276	T
13	1	275	T
13	2	351	T
13	3	259	T
13	4	270	T
13	5	329	T
13	6	244	T
13	7	259	T
13	8	273	T
13	9	266	T
13	10	258	T
13	11	419	T
13	12	241	T
13	13	547	T
13	14	219	T
13	15	413	T
13	16	219	T
13	17	291	T
13	18	398	T
13	19	385	T
13	20	225	T
13	21	229	T
13	22	278	T
13	23	248	T
13	24	362	T
13	25	370	T
13	26	226	F
13	27	387	F
13	28	321	F
13	29	325	T
13	30	374	T
14	1	346	F
14	2	223	T
14	3	399	T
14	4	306	T
14	5	228	T
14	6	259	T
14	7	323	T
14	8	337	T
14	9	266	F
14	10	314	T
14	11	208	T
14	12	267	T
14	13	349	F
14	14	304	T
14	15	314	T
14	16	395	T
14	17	340	T
14	18	272	F
14	19	273	T
14	20	241	T
14	21	252	T
14	22	271	T
14	23	454	T
14	24	262	T
14	25	373	T
14	26	416	T
14	27	604	T
14	28	386	T
14	29	261	T
14	30	430	F
15	1	256	T
15	2	322	T
15	3	241	T
15	4	295	T
15	5	214	T
15	6	245	T
15	7	443	T
15	8	217	T
15	9	260	T
15	10	232	T
15	11	244	T
15	12	482	T
15	13	330	T
15	14	268	T
15	15	385	T
15	16	454	T
15	17	260	T
15	18	447	T
15	19	266	T
15	20	296	T
15	21	352	T
15	22	394	T
15	23	326	T
15	24	504	T
15	25	336	T
15	26	230	T
15	27	387	T
15	28	345	T
15	29	293	F
15	30	360	T
16	1	352	T
16	2	359	T
16	3	290	T
16	4	407	T
16	5	326	T
16	6	285	T
16	7	382	T
16	8	333	T
16	9	256	T
16	10	292	T
16	11	363	T
16	12	288	T
16	13	266	F
16	14	271	T
16	15	237	T
16	16	312	T
16	17	336	T
16	18	336	T
16	19	295	T
16	20	356	T
16	21	347	T
16	22	266	T
16	23	349	T
16	24	269	T
16	25	133	T
16	26	355	T
16	27	278	T
16	28	244	F
16	29	304	T
16	30	368	T
17	1	260	T
17	2	383	T
17	3	328	T
17	4	262	T
17	5	341	T
17	6	257	T
17	7	303	T
17	8	364	T
17	9	229	F
17	10	506	T
17	11	279	T
17	12	308	T
17	13	434	T
17	14	327	T
17	15	400	T
17	16	243	T
17	17	231	T
17	18	337	T
17	19	321	F
17	20	264	T
17	21	311	T
17	22	255	T
17	23	260	T
17	24	449	T
17	25	408	T
17	26	271	T
17	27	245	T
17	28	259	T
17	29	266	T
17	30	251	T
18	1	247	T
18	2	451	T
18	3	377	T
18	4	363	F
18	5	332	T
18	6	798	T
18	7	339	T
18	8	230	T
18	9	394	T
18	10	305	T
18	11	367	T
18	12	484	T
18	13	205	F
18	14	247	T
18	15	315	T
18	16	329	T
18	17	326	T
18	18	543	T
18	19	231	T
18	20	413	T
18	21	212	T
18	22	283	T
18	23	238	T
18	24	227	T
18	25	422	T
18	26	300	T
18	27	226	T
18	28	228	T
18	29	412	T
18	30	309	T
19	1	546	T
19	2	323	T
19	3	265	T
19	4	234	T
19	5	415	T
19	6	252	T
19	7	355	T
19	8	251	T
19	9	270	T
19	10	245	T
19	11	237	F
19	12	362	T
19	13	233	T
19	14	211	F
19	15	356	T
19	16	341	T
19	17	269	T
19	18	235	T
19	19	405	T
19	20	360	T
19	21	262	T
19	22	314	T
19	23	335	T
19	24	326	T
19	25	272	T
19	26	241	T
19	27	254	T
19	28	257	T
19	29	465	T
19	30	260	T
20	1	294	T
20	2	456	T
20	3	255	T
20	4	228	T
20	5	403	T
20	6	371	T
20	7	290	T
20	8	205	T
20	9	422	T
20	10	282	T
20	11	336	T
20	12	341	T
20	13	395	T
20	14	216	T
20	15	251	T
20	16	260	T
20	17	296	T
20	18	310	T
20	19	179	T
20	20	399	T
20	21	371	T
20	22	352	T
20	23	315	T
20	24	256	T
20	25	351	T
20	26	284	T
20	27	461	T
20	28	230	T
20	29	532	T
20	30	234	T
21	1	235	T
21	2	406	T
21	3	234	T
21	4	444	T
21	5	424	T
21	6	230	T
21	7	262	T
21	8	343	T
21	9	205	T
21	10	250	T
21	11	341	T
21	12	232	T
21	13	240	T
21	14	344	T
21	15	150	T
21	16	392	T
21	17	261	T
21	18	438	T
21	19	347	T
21	20	325	T
21	21	374	T
21	22	450	T
21	23	245	F
21	24	442	T
21	25	352	T
21	26	251	T
21	27	332	F
21	28	325	F
21	29	299	T
21	30	275	T
22	1	281	F
22	2	282	T
22	3	288	T
22	4	283	T
22	5	361	T
22	6	222	T
22	7	288	T
22	8	347	T
22	9	231	T
22	10	260	F
22	11	259	T
22	12	369	F
22	13	290	F
22	14	235	T
22	15	321	F
22	16	222	T
22	17	314	T
22	18	271	F
22	19	393	T
22	20	446	T
22	21	244	T
22	22	296	F
22	23	390	T
22	24	494	F
22	25	452	F
22	26	257	T
22	27	358	T
22	28	226	T
22	29	252	T
22	30	260	T
23	1	449	T
23	2	306	T
23	3	417	T
23	4	201	T
23	5	463	T
23	6	243	T
23	7	376	T
23	8	395	T
23	9	167	F
23	10	227	T
23	11	507	T
23	12	387	T
23	13	397	T
23	14	284	F
23	15	374	T
23	16	379	T
23	17	463	T
23	18	381	T
23	19	317	T
23	20	363	T
23	21	263	T
23	22	390	T
23	23	260	T
23	24	252	T
23	25	431	T
23	26	241	T
23	27	379	F
23	28	419	T
23	29	365	T
23	30	439	T
24	1	350	T
24	2	293	T
24	3	370	T
24	4	294	T
24	5	382	T
24	6	371	T
24	7	329	T
24	8	268	T
24	9	367	T
24	10	433	T
24	11	576	T
24	12	375	T
24	13	276	T
24	14	264	T
24	15	513	T
24	16	297	T
24	17	285	T
24	18	250	T
24	19	390	T
24	20	386	T
24	21	390	T
24	22	367	T
24	23	247	T
24	24	307	T
24	25	262	T
24	26	316	T
24	27	366	T
24	28	324	F
24	29	394	T
24	30	367	T
25	1	220	T
25	2	289	T
25	3	317	T
25	4	262	T
25	5	315	T
25	6	351	T
25	7	295	T
25	8	437	T
25	9	292	T
25	10	336	T
25	11	300	F
25	12	307	T
25	13	276	T
25	14	497	T
25	15	323	T
25	16	253	T
25	17	349	T
25	18	340	T
25	19	371	T
25	20	310	T
25	21	437	T
25	22	360	T
25	23	345	F
25	24	275	T
25	25	394	T
25	26	316	T
25	27	360	T
25	28	245	T
25	29	255	F
25	30	385	T
26	1	326	T
26	2	257	F
26	3	277	T
26	4	276	T
26	5	378	T
26	6	437	T
26	7	327	T
26	8	282	T
26	9	323	T
26	10	510	T
26	11	311	T
26	12	354	T
26	13	243	T
26	14	336	T
26	15	327	T
26	16	261	T
26	17	382	T
26	18	305	T
26	19	254	T
26	20	295	T
26	21	359	T
26	22	366	T
26	23	220	T
26	24	428	T
26	25	297	T
26	26	347	T
26	27	311	T
26	28	290	T
26	29	381	T
26	30	252	T
27	1	241	T
27	2	234	T
27	3	236	T
27	4	246	T
27	5	371	T
27	6	263	T
27	7	291	T
27	8	236	T
27	9	278	T
27	10	267	T
27	11	338	T
27	12	258	T
27	13	275	T
27	14	367	T
27	15	302	F
27	16	334	T
27	17	376	T
27	18	404	T
27	19	293	T
27	20	237	T
27	21	414	T
27	22	436	T
27	23	332	T
27	24	231	T
27	25	371	T
27	26	279	T
27	27	304	T
27	28	236	T
27	29	281	F
27	30	360	T
28	1	463	T
28	2	369	T
28	3	250	F
28	4	200	T
28	5	219	T
28	6	431	T
28	7	490	T
28	8	268	T
28	9	300	T
28	10	460	T
28	11	356	T
28	12	223	T
28	13	440	T
28	14	264	T
28	15	302	T
28	16	252	T
28	17	338	T
28	18	477	F
28	19	395	T
28	20	349	T
28	21	501	T
28	22	349	T
28	23	282	F
28	24	231	T
28	25	265	T
28	26	311	T
28	27	235	T
28	28	248	T
28	29	330	T
28	30	357	F
29	1	310	T
29	2	375	T
29	3	413	T
29	4	409	T
29	5	351	F
29	6	298	T
29	7	436	T
29	8	322	T
29	9	493	T
29	10	257	T
29	11	320	T
29	12	296	T
29	13	223	T
29	14	363	T
29	15	280	T
29	16	323	F
29	17	410	T
29	18	280	T
29	19	416	T
29	20	361	T
29	21	397	T
29	22	378	T
29	23	386	T
29	24	446	T
29	25	399	T
29	26	238	T
29	27	257	T
29	28	363	F
29	29	347	T
29	30	302	T
30	1	345	T
30	2	397	T
30	3	400	T
30	4	242	T
30	5	253	T
30	6	343	T
30	7	264	T
30	8	461	T
30	9	314	T
30	10	371	T
30	11	274	T
30	12	440	T
30	13	337	T
30	14	303	T
30	15	244	T
30	16	468	T
30	17	238	T
30	18	356	T
30	19	384	T
30	20	261	T
30	21	388	T
30	22	382	T
30	23	179	F
30	24	327	T
30	25	351	T
30	26	313	T
30	27	263	T
30	28	232	F
30	29	371	T
30	30	228	T
31	1	332	T
31	2	360	T
31	3	492	T
31	4	259	T
31	5	226	T
31	6	393	T
31	7	326	T
31	8	305	T
31	9	291	T
31	10	262	F
31	11	296	T
31	12	351	T
31	13	315	T
31	14	260	T
31	15	467	T
31	16	455	T
31	17	351	T
31	18	469	T
31	19	443	T
31	20	310	T
31	21	310	T
31	22	511	T
31	23	369	T
31	24	299	T
31	25	277	T
31	26	290	T
31	27	293	F
31	28	364	T
31	29	268	T
31	30	313	T
32	1	399	F
32	2	341	T
32	3	242	T
32	4	328	T
32	5	372	T
32	6	227	T
32	7	336	T
32	8	334	T
32	9	180	T
32	10	374	T
32	11	427	T
32	12	425	T
32	13	322	T
32	14	355	T
32	15	320	T
32	16	302	T
32	17	270	T
32	18	337	T
32	19	262	T
32	20	282	T
32	21	258	T
32	22	284	T
32	23	258	T
32	24	298	F
32	25	245	T
32	26	228	T
32	27	391	T
32	28	345	T
32	29	698	T
32	30	356	T
33	1	468	T
33	2	259	T
33	3	363	T
33	4	246	T
33	5	244	T
33	6	242	T
33	7	257	T
33	8	344	T
33	9	300	T
33	10	327	T
33	11	226	T
33	12	274	T
33	13	273	T
33	14	356	T
33	15	329	T
33	16	340	T
33	17	263	T
33	18	349	T
33	19	209	T
33	20	364	T
33	21	565	T
33	22	339	T
33	23	224	T
33	24	318	T
33	25	242	F
33	26	248	T
33	27	261	T
33	28	328	T
33	29	297	T
33	30	401	T
34	1	332	T
34	2	535	T
34	3	444	T
34	4	355	T
34	5	370	T
34	6	206	T
34	7	386	T
34	8	438	T
34	9	434	T
34	10	408	T
34	11	323	T
34	12	293	T
34	13	462	T
34	14	296	T
34	15	282	T
34	16	296	T
34	17	419	T
34	18	292	T
34	19	274	T
34	20	265	T
34	21	449	T
34	22	327	T
34	23	225	F
34	24	311	T
34	25	371	T
34	26	322	T
34	27	435	T
34	28	287	T
34	29	265	T
34	30	263	T
35	1	265	T
35	2	382	T
35	3	258	T
35	4	280	T
35	5	276	T
35	6	489	T
35	7	521	T
35	8	242	T
35	9	517	T
35	10	278	T
35	11	298	T
35	12	309	F
35	13	274	T
35	14	262	F
35	15	387	T
35	16	168	F
35	17	330	T
35	18	299	T
35	19	358	T
35	20	438	T
35	21	341	T
35	22	302	T
35	23	328	T
35	24	252	T
35	25	214	T
35	26	271	T
35	27	309	T
35	28	331	T
35	29	389	T
35	30	398	T
36	1	230	T
36	2	289	T
36	3	406	T
36	4	230	F
36	5	299	T
36	6	364	T
36	7	238	T
36	8	381	T
36	9	250	T
36	10	297	F
