NAME: 	Ayaal_3day_lhand
Completed cycles:	36
Failed cycles:	1
Cycle	Trial	RT	Accuracy
10	2	282	T
10	3	341	T
10	4	333	T
10	5	258	T
10	6	286	T
10	7	293	T
10	8	333	T
10	9	334	T
10	10	283	T
10	11	349	T
10	12	287	T
10	13	298	T
10	14	335	T
10	15	464	T
10	16	269	T
10	17	306	T
10	18	255	T
10	19	385	T
10	20	330	T
10	21	389	T
10	22	349	T
10	23	436	T
10	24	267	T
10	25	307	T
10	26	309	T
10	27	307	T
10	28	269	T
10	29	268	T
10	30	386	T
11	1	360	T
11	2	368	T
11	3	324	T
11	4	264	T
11	5	334	T
11	6	273	T
11	7	240	T
11	8	286	T
11	9	358	T
11	10	349	T
11	11	271	T
11	12	325	T
11	13	282	T
11	14	309	T
11	15	288	T
11	16	352	T
11	17	292	T
11	18	341	T
11	19	261	T
11	20	293	F
11	21	238	T
11	22	343	T
11	23	310	T
11	24	257	T
11	25	869	T
11	26	393	T
11	27	324	T
11	28	351	T
11	29	334	T
11	30	301	T
12	1	277	T
12	2	307	T
12	3	345	T
12	4	370	T
12	5	296	F
12	6	311	T
12	7	325	T
12	8	251	T
12	9	251	T
12	10	514	T
12	11	341	T
12	12	321	T
12	13	284	T
12	14	342	T
12	15	516	T
12	16	719	T
12	17	359	T
12	18	311	T
12	19	280	T
12	20	293	T
12	21	409	T
12	22	267	T
12	23	249	T
12	24	399	T
12	25	245	T
12	26	317	T
12	27	271	T
12	28	294	T
12	29	335	T
12	30	287	T
13	1	402	T
13	2	351	T
13	3	345	T
13	4	292	T
13	5	277	T
13	6	270	T
13	7	359	T
13	8	387	T
13	9	351	T
13	10	250	T
13	11	302	T
13	12	345	T
13	13	259	T
13	14	355	T
13	15	295	T
13	16	356	T
13	17	244	T
13	18	249	T
13	19	314	T
13	20	357	T
13	21	353	T
13	22	374	T
13	23	350	T
13	24	291	T
13	25	322	T
13	26	355	T
13	27	335	T
13	28	341	T
13	29	295	T
13	30	359	T
14	1	381	T
14	2	372	T
14	3	364	T
14	4	240	T
14	5	346	T
14	6	300	T
14	7	297	T
14	8	326	T
14	9	418	T
14	10	227	T
14	11	330	T
14	12	292	T
14	13	290	T
14	14	242	T
14	15	284	T
14	16	443	T
14	17	335	T
14	18	341	T
14	19	341	T
14	20	248	T
14	21	262	T
14	22	278	T
14	23	337	T
14	24	273	T
14	25	250	T
14	26	342	T
14	27	34	F
14	28	305	T
14	29	306	T
14	30	326	T
15	1	291	T
15	2	308	T
15	3	288	T
15	4	304	T
15	5	319	T
15	6	316	T
15	7	273	T
15	8	353	T
15	9	338	T
15	10	290	T
15	11	289	T
15	12	271	T
15	13	290	T
15	14	333	T
15	15	306	T
15	16	302	T
15	17	254	T
15	18	328	T
15	19	259	T
15	20	358	T
15	21	270	T
15	22	331	T
15	23	342	T
15	24	304	T
15	25	404	T
15	26	322	T
15	27	316	T
15	28	330	T
15	29	333	T
15	30	306	T
16	1	337	T
16	2	275	T
16	3	324	T
16	4	274	T
16	5	303	T
16	6	345	T
16	7	257	T
16	8	240	T
16	9	305	T
16	10	277	T
16	11	311	T
16	12	258	T
16	13	264	T
16	14	299	T
16	15	279	T
16	16	378	T
16	17	339	T
16	18	287	T
16	19	309	T
16	20	273	T
16	21	276	T
16	22	286	T
16	23	307	T
16	24	294	T
16	25	320	T
16	26	272	F
16	27	389	T
16	28	252	T
16	29	279	T
16	30	313	T
17	1	284	T
17	2	321	T
17	3	332	T
17	4	271	T
17	5	297	T
17	6	256	F
17	7	270	T
17	8	309	T
17	9	232	T
17	10	308	T
17	11	312	T
17	12	330	T
17	13	316	T
17	14	346	T
17	15	294	T
17	16	327	T
17	17	298	T
17	18	459	T
17	19	279	T
17	20	302	T
17	21	414	T
17	22	269	T
17	23	288	T
17	24	302	T
17	25	244	T
17	26	306	T
17	27	283	T
17	28	294	T
17	29	263	T
17	30	492	T
18	1	290	F
18	2	283	T
18	3	304	T
18	4	320	T
18	5	251	T
18	6	377	T
18	7	314	T
18	8	293	T
18	9	334	T
18	10	404	T
18	11	266	T
18	12	257	T
18	13	334	T
18	14	249	T
18	15	251	T
18	16	303	T
18	17	395	T
18	18	275	T
18	19	255	T
18	20	355	T
18	21	265	T
18	22	287	T
18	23	322	T
18	24	281	T
18	25	335	T
18	26	255	T
18	27	313	T
18	28	338	T
18	29	309	T
18	30	281	T
19	1	384	T
19	2	316	T
19	3	361	T
19	4	232	T
19	5	282	T
19	6	332	T
19	7	352	T
19	8	254	T
19	9	340	T
19	10	258	T
19	11	292	T
19	12	339	T
19	13	326	T
19	14	276	T
19	15	276	T
19	16	319	T
19	17	398	T
19	18	220	T
19	19	287	T
19	20	350	T
19	21	237	T
19	22	290	T
19	23	278	T
19	24	403	T
19	25	225	T
19	26	323	T
19	27	384	T
19	28	352	T
19	29	321	T
19	30	382	T
20	1	325	T
20	2	284	T
20	3	587	T
20	4	339	T
20	5	264	T
20	6	314	T
20	7	319	T
20	8	352	T
20	9	258	T
20	10	259	T
20	11	1117	T
20	12	401	T
20	13	239	T
20	14	270	T
20	15	239	T
20	16	280	T
20	17	256	T
20	18	286	F
20	19	214	F
20	20	230	T
20	21	328	T
20	22	261	T
20	23	219	T
20	24	326	T
20	25	326	T
20	26	302	T
20	27	252	T
20	28	273	T
20	29	285	T
20	30	268	T
21	1	330	T
21	2	296	T
21	3	271	T
21	4	278	T
21	5	287	T
21	6	263	T
21	7	368	T
21	8	310	T
21	9	289	T
21	10	333	T
21	11	352	T
21	12	392	T
21	13	2052	T
21	14	297	T
21	15	386	T
21	16	220	T
21	17	328	T
21	18	319	T
21	19	320	T
21	20	311	T
21	21	247	T
21	22	307	T
21	23	425	T
21	24	298	T
21	25	227	T
21	26	306	T
21	27	258	T
21	28	276	T
21	29	265	T
21	30	261	T
22	1	407	T
22	2	384	T
22	3	338	T
22	4	261	T
22	5	302	T
22	6	244	T
22	7	282	T
22	8	313	T
22	9	248	T
22	10	325	T
22	11	268	T
22	12	241	T
22	13	344	T
22	14	292	T
22	15	339	T
22	16	991	T
22	17	273	T
22	18	285	T
22	19	394	T
22	20	312	T
22	21	227	T
22	22	394	T
22	23	372	T
22	24	309	T
22	25	216	T
22	26	214	T
22	27	318	T
22	28	246	T
22	29	229	T
22	30	272	T
23	1	182	F
23	2	315	T
23	3	340	T
23	4	273	T
23	5	300	T
23	6	310	T
23	7	255	T
23	8	271	T
23	9	291	T
23	10	317	T
23	11	276	T
23	12	350	T
23	13	1222	T
23	14	420	T
23	15	672	T
23	16	336	T
23	17	273	T
23	18	311	T
23	19	322	T
23	20	355	T
23	21	260	T
23	22	276	T
23	23	283	T
23	24	292	F
23	25	259	T
23	26	305	T
23	27	286	T
23	28	326	T
23	29	301	T
23	30	333	T
24	1	348	T
24	2	297	T
24	3	279	T
24	4	276	T
24	5	280	T
24	6	316	T
24	7	375	T
24	8	344	T
24	9	307	T
24	10	357	T
24	11	386	T
24	12	343	T
24	13	335	T
24	14	340	T
24	15	983	T
24	16	456	T
24	17	264	T
24	18	339	T
24	19	293	T
24	20	265	T
24	21	973	T
24	22	371	T
24	23	267	T
24	24	407	T
24	25	301	T
24	26	361	T
24	27	335	T
24	28	254	T
24	29	239	T
24	30	378	T
25	1	448	T
25	2	269	T
25	3	359	T
25	4	237	T
25	5	264	T
25	6	218	T
25	7	332	T
25	8	364	T
25	9	307	T
25	10	403	T
25	11	506	T
25	12	233	F
25	13	230	T
25	14	309	T
25	15	331	T
25	16	326	T
25	17	267	T
25	18	314	T
25	19	251	T
25	20	303	T
25	21	347	T
25	22	264	T
25	23	338	T
25	24	393	T
25	25	341	T
25	26	267	T
25	27	336	T
25	28	266	T
25	29	264	T
25	30	317	T
26	1	310	T
26	2	313	T
26	3	385	T
26	4	241	T
26	5	284	T
26	6	359	T
26	7	365	T
26	8	267	T
26	9	331	T
26	10	335	T
26	11	244	F
26	12	326	T
26	13	348	T
26	14	324	T
26	15	385	T
26	16	306	T
26	17	301	T
26	18	358	T
26	19	278	T
26	20	278	T
26	21	231	T
26	22	249	T
26	23	202	T
26	24	320	T
26	25	228	T
26	26	535	T
26	27	276	T
26	28	244	T
26	29	1066	T
26	30	290	T
27	1	291	T
27	2	389	T
27	3	278	T
27	4	253	T
27	5	495	T
27	6	310	T
27	7	231	T
27	8	233	T
27	9	219	T
27	10	277	T
27	11	285	T
27	12	329	T
27	13	257	T
27	14	318	T
27	15	239	T
27	16	325	T
27	17	264	T
27	18	318	T
27	19	312	T
27	20	287	T
27	21	278	T
27	22	335	T
27	23	211	T
27	24	237	T
27	25	233	T
27	26	266	T
27	27	1199	T
27	28	260	T
27	29	275	T
27	30	377	T
28	1	267	T
28	2	447	T
28	3	325	T
28	4	250	T
28	5	359	T
28	6	333	T
28	7	279	F
28	8	324	T
28	9	348	T
28	10	294	T
28	11	351	T
28	12	319	T
28	13	333	T
28	14	291	T
28	15	262	T
28	16	272	T
28	17	306	T
28	18	334	T
28	19	284	T
28	20	240	T
28	21	282	T
28	22	286	T
28	23	310	T
28	24	323	T
28	25	243	T
28	26	329	T
28	27	251	T
28	28	219	T
28	29	228	T
28	30	220	T
29	1	234	T
29	2	277	T
29	3	288	T
29	4	206	T
29	5	312	T
29	6	299	T
29	7	326	T
29	8	284	T
29	9	316	T
29	10	275	T
29	11	260	T
29	12	356	T
29	13	409	T
29	14	346	T
29	15	232	T
29	16	231	T
29	17	305	T
29	18	288	T
29	19	248	T
29	20	242	T
29	21	307	T
29	22	371	T
29	23	269	T
29	24	233	T
29	25	307	T
29	26	391	T
29	27	273	T
29	28	343	T
29	29	250	T
29	30	252	T
30	1	252	F
30	2	234	T
30	3	295	T
30	4	296	T
30	5	289	T
30	6	297	T
30	7	370	T
30	8	255	T
30	9	267	T
30	10	283	T
30	11	324	T
30	12	258	T
30	13	364	T
30	14	271	T
30	15	245	T
30	16	393	T
30	17	367	T
30	18	288	T
30	19	297	T
30	20	318	T
30	21	260	T
30	22	395	T
30	23	345	T
30	24	266	F
30	25	210	T
30	26	233	T
30	27	267	T
30	28	256	T
30	29	288	T
30	30	398	T
31	1	371	T
31	2	386	T
31	3	301	T
31	4	330	T
31	5	1166	T
31	6	347	T
31	7	515	T
31	8	259	T
31	9	260	T
31	10	319	T
31	11	384	T
31	12	358	T
31	13	295	T
31	14	369	T
31	15	375	T
31	16	217	T
31	17	244	T
31	18	278	T
31	19	258	T
31	20	288	T
31	21	339	T
31	22	266	T
31	23	390	T
31	24	320	T
31	25	362	T
31	26	319	T
31	27	318	T
31	28	293	T
31	29	333	T
31	30	349	T
32	1	271	T
32	2	279	T
32	3	430	T
32	4	345	T
32	5	306	T
32	6	352	T
32	7	407	T
32	8	1094	T
32	9	322	T
32	10	305	T
32	11	311	F
32	12	321	T
32	13	305	T
32	14	313	T
32	15	325	T
32	16	325	T
32	17	253	F
32	18	287	T
32	19	284	T
32	20	404	T
32	21	471	T
32	22	297	T
32	23	476	T
32	24	325	T
32	25	295	T
32	26	317	T
32	27	250	T
32	28	259	T
32	29	276	F
32	30	232	T
33	1	290	T
33	2	342	T
33	3	280	T
33	4	279	T
33	5	317	T
33	6	279	T
33	7	302	T
33	8	258	T
33	9	318	T
33	10	253	T
33	11	317	T
33	12	355	T
33	13	296	T
33	14	280	T
33	15	312	T
33	16	258	T
33	17	292	T
33	18	270	T
33	19	279	T
33	20	272	T
33	21	263	T
33	22	350	T
33	23	15	F
33	24	265	T
33	25	324	T
33	26	406	T
33	27	352	T
33	28	356	T
33	29	361	T
33	30	329	T
34	1	387	T
34	2	349	T
34	3	240	T
34	4	312	T
34	5	353	T
34	6	321	T
34	7	329	T
34	8	352	T
34	9	262	T
34	10	317	T
34	11	312	T
34	12	276	T
34	13	264	T
34	14	274	T
34	15	318	T
34	16	345	T
34	17	317	T
34	18	274	T
34	19	337	T
34	20	283	T
34	21	298	T
34	22	324	T
34	23	271	T
34	24	221	T
34	25	303	T
34	26	318	T
34	27	259	T
34	28	217	T
34	29	257	T
34	30	334	T
35	1	358	T
35	2	428	T
35	3	866	T
35	4	307	T
35	5	281	T
35	6	342	T
35	7	264	T
35	8	401	T
35	9	243	T
35	10	258	T
35	11	297	T
35	12	272	T
35	13	234	T
35	14	247	T
35	15	289	T
35	16	319	T
35	17	215	F
35	18	234	T
35	19	303	T
35	20	247	T
35	21	266	T
35	22	333	T
35	23	243	T
35	24	304	T
35	25	263	T
35	26	289	T
35	27	280	T
35	28	253	T
35	29	302	T
35	30	255	T
36	1	364	T
36	2	308	T
36	3	271	T
36	4	259	T
36	5	361	T
36	6	249	T
36	7	490	T
36	8	274	T
36	9	328	T
36	10	242	T
36	11	192	F
36	12	273	T
36	13	230	T
36	14	238	T
36	15	312	T
36	16	234	T
36	17	263	T
36	18	322	T
36	19	379	T
36	20	279	T
36	21	252	T
36	22	304	T
36	23	238	T
36	24	347	T
36	25	261	T
36	26	271	T
36	27	352	T
36	28	362	T
36	29	261	T
36	30	221	T
37	1	350	T
37	2	283	T
