NAME: 	Ayaal_2day_lhand
Completed cycles:	36
Failed cycles:	1
Cycle	Trial	RT	Accuracy
13	20	327	T
13	21	389	T
13	22	355	T
13	23	261	T
13	24	295	T
13	25	390	T
13	26	258	T
13	27	369	T
13	28	393	T
13	29	346	T
13	30	266	T
14	1	211	T
14	2	235	T
14	3	368	T
14	4	396	T
14	5	228	T
14	6	318	T
14	7	342	T
14	8	407	T
14	9	339	T
14	10	276	T
14	11	369	T
14	12	390	T
14	13	240	T
14	14	240	T
14	15	363	T
14	16	252	T
14	17	313	T
14	18	305	T
14	19	230	T
14	20	252	T
14	21	367	T
14	22	284	T
14	23	371	T
14	24	334	T
14	25	365	T
14	26	344	T
14	27	425	T
14	28	378	T
14	29	222	F
14	30	258	T
15	1	262	T
15	2	339	T
15	3	238	T
15	4	262	T
15	5	255	T
15	6	234	T
15	7	247	T
15	8	341	T
15	9	264	T
15	10	344	T
15	11	397	T
15	12	351	F
15	13	411	T
15	14	593	T
15	15	306	T
15	16	423	T
15	17	334	T
15	18	452	T
15	19	292	T
15	20	487	T
15	21	316	T
15	22	267	T
15	23	328	T
15	24	235	T
15	25	343	T
15	26	215	T
15	27	243	T
15	28	312	T
15	29	411	T
15	30	572	T
16	1	260	T
16	2	177	T
16	3	334	T
16	4	369	T
16	5	259	T
16	6	373	T
16	7	270	T
16	8	251	T
16	9	347	T
16	10	406	T
16	11	279	T
16	12	302	T
16	13	310	T
16	14	287	T
16	15	264	T
16	16	401	T
16	17	451	T
16	18	520	T
16	19	395	T
16	20	392	T
16	21	343	T
16	22	350	T
16	23	302	T
16	24	282	T
16	25	364	T
16	26	306	T
16	27	365	T
16	28	359	T
16	29	320	T
16	30	269	T
17	1	417	T
17	2	368	T
17	3	333	T
17	4	278	T
17	5	305	T
17	6	349	T
17	7	283	T
17	8	375	T
17	9	307	T
17	10	367	T
17	11	346	T
17	12	378	T
17	13	288	F
17	14	325	T
17	15	296	T
17	16	233	T
17	17	323	T
17	18	355	T
17	19	317	T
17	20	382	T
17	21	412	T
17	22	347	T
17	23	245	T
17	24	334	T
17	25	424	T
17	26	379	T
17	27	264	T
17	28	379	T
17	29	372	T
17	30	340	T
18	1	286	T
18	2	358	T
18	3	363	T
18	4	299	T
18	5	390	T
18	6	277	T
18	7	338	T
18	8	390	T
18	9	382	T
18	10	343	T
18	11	386	T
18	12	328	T
18	13	260	T
18	14	268	T
18	15	328	T
18	16	293	T
18	17	410	T
18	18	404	T
18	19	262	T
18	20	792	T
18	21	260	T
18	22	308	T
18	23	352	T
18	24	447	T
18	25	317	T
18	26	283	T
18	27	344	T
18	28	394	T
18	29	401	T
18	30	307	T
19	1	368	T
19	2	244	T
19	3	344	T
19	4	290	T
19	5	357	T
19	6	270	T
19	7	380	T
19	8	306	T
19	9	255	T
19	10	251	T
19	11	360	T
19	12	275	T
19	13	307	T
19	14	259	T
19	15	256	T
19	16	351	T
19	17	277	T
19	18	349	T
19	19	345	T
19	20	254	T
19	21	341	T
19	22	244	T
19	23	281	T
19	24	387	T
19	25	384	T
19	26	352	T
19	27	383	T
19	28	293	T
19	29	320	T
19	30	387	T
20	1	286	T
20	2	241	T
20	3	362	T
20	4	223	F
20	5	276	T
20	6	268	T
20	7	303	T
20	8	358	T
20	9	320	T
20	10	315	T
20	11	312	T
20	12	280	T
20	13	334	T
20	14	257	T
20	15	318	T
20	16	374	T
20	17	386	T
20	18	16	T
20	19	166	F
20	20	377	T
20	21	381	T
20	22	274	T
20	23	321	T
20	24	376	T
20	25	368	T
20	26	375	T
20	27	294	T
20	28	252	T
20	29	339	T
20	30	415	T
21	1	426	T
21	2	432	T
21	3	604	T
21	4	356	T
21	5	456	T
21	6	526	T
21	7	460	T
21	8	315	T
21	9	301	T
21	10	336	T
21	11	389	T
21	12	342	T
21	13	268	T
21	14	242	T
21	15	343	T
21	16	271	T
21	17	368	T
21	18	274	T
21	19	313	T
21	20	306	T
21	21	327	T
21	22	302	T
21	23	371	T
21	24	249	T
21	25	301	T
21	26	312	T
21	27	303	T
21	28	330	T
21	29	243	T
21	30	324	T
22	1	329	T
22	2	311	T
22	3	385	T
22	4	337	T
22	5	383	T
22	6	406	T
22	7	295	T
22	8	323	T
22	9	385	T
22	10	383	T
22	11	362	T
22	12	292	T
22	13	267	T
22	14	352	T
22	15	348	T
22	16	362	T
22	17	448	T
22	18	304	T
22	19	380	T
22	20	283	T
22	21	274	T
22	22	381	T
22	23	378	T
22	24	363	T
22	25	243	T
22	26	302	T
22	27	356	T
22	28	231	T
22	29	319	F
22	30	219	T
23	1	319	T
23	2	367	T
23	3	236	T
23	4	395	T
23	5	387	T
23	6	457	T
23	7	240	T
23	8	315	T
23	9	357	T
23	10	377	T
23	11	383	T
23	12	328	T
23	13	256	T
23	14	280	T
23	15	344	T
23	16	290	T
23	17	379	T
23	18	369	T
23	19	227	T
23	20	369	T
23	21	418	T
23	22	240	T
23	23	234	T
23	24	358	T
23	25	385	T
23	26	352	T
23	27	263	T
23	28	301	T
23	29	250	T
23	30	258	T
24	1	320	T
24	2	309	F
24	3	233	T
24	4	270	T
24	5	349	T
24	6	340	T
24	7	376	T
24	8	342	T
24	9	345	T
24	10	362	T
24	11	297	T
24	12	268	T
24	13	338	T
24	14	516	T
24	15	347	T
24	16	380	T
24	17	374	T
24	18	272	T
24	19	394	T
24	20	387	T
24	21	1035	T
24	22	382	T
24	23	278	T
24	24	222	T
24	25	348	T
24	26	243	T
24	27	224	T
24	28	270	T
24	29	196	T
24	30	235	T
25	1	337	T
25	2	390	T
25	3	290	T
25	4	343	T
25	5	312	T
25	6	322	T
25	7	292	T
25	8	292	T
25	9	286	T
25	10	226	T
25	11	274	T
25	12	571	T
25	13	367	T
25	14	252	T
25	15	263	T
25	16	268	T
25	17	234	T
25	18	328	T
25	19	369	T
25	20	293	T
25	21	315	T
25	22	268	T
25	23	314	T
25	24	295	T
25	25	332	T
25	26	291	F
25	27	308	T
25	28	262	T
25	29	247	T
25	30	479	T
26	1	323	T
26	2	262	T
26	3	264	T
26	4	248	T
26	5	282	T
26	6	325	T
26	7	345	T
26	8	293	T
26	9	353	T
26	10	359	T
26	11	442	T
26	12	331	T
26	13	348	T
26	14	253	T
26	15	309	T
26	16	400	T
26	17	377	T
26	18	339	T
26	19	353	T
26	20	279	T
26	21	257	T
26	22	337	T
26	23	417	T
26	24	605	T
26	25	269	T
26	26	330	T
26	27	259	T
26	28	288	T
26	29	239	T
26	30	380	T
27	1	455	T
27	2	272	T
27	3	290	T
27	4	236	T
27	5	326	T
27	6	244	T
27	7	266	T
27	8	313	T
27	9	353	T
27	10	231	T
27	11	289	T
27	12	279	T
27	13	294	T
27	14	252	T
27	15	278	T
27	16	289	T
27	17	258	T
27	18	260	T
27	19	233	T
27	20	280	T
27	21	298	T
27	22	313	T
27	23	355	T
27	24	236	T
27	25	333	T
27	26	321	T
27	27	364	T
27	28	291	T
27	29	248	T
27	30	390	T
28	1	248	T
28	2	507	T
28	3	297	T
28	4	274	T
28	5	269	T
28	6	309	T
28	7	357	T
28	8	336	T
28	9	326	T
28	10	339	T
28	11	304	T
28	12	384	T
28	13	316	T
28	14	304	T
28	15	285	F
28	16	256	T
28	17	233	T
28	18	326	T
28	19	312	T
28	20	421	T
28	21	328	T
28	22	329	T
28	23	350	T
28	24	363	T
28	25	304	T
28	26	432	T
28	27	466	T
28	28	239	T
28	29	268	T
28	30	322	T
29	1	360	T
29	2	386	T
29	3	588	T
29	4	251	T
29	5	326	T
29	6	463	T
29	7	253	T
29	8	314	T
29	9	363	T
29	10	275	T
29	11	251	T
29	12	240	T
29	13	375	T
29	14	424	T
29	15	535	T
29	16	265	T
29	17	360	T
29	18	346	T
29	19	336	T
29	20	379	T
29	21	419	T
29	22	346	T
29	23	336	F
29	24	344	T
29	25	343	T
29	26	410	T
29	27	385	T
29	28	283	T
29	29	287	T
29	30	298	T
30	1	329	T
30	2	292	T
30	3	292	T
30	4	263	T
30	5	233	T
30	6	269	T
30	7	198	F
30	8	302	T
30	9	392	T
30	10	350	T
30	11	273	T
30	12	312	T
30	13	321	T
30	14	174	T
30	15	582	T
30	16	301	T
30	17	231	T
30	18	367	T
30	19	323	T
30	20	219	T
30	21	247	T
30	22	415	T
30	23	254	T
30	24	301	T
30	25	272	T
30	26	335	T
30	27	246	T
30	28	263	T
30	29	340	T
30	30	400	T
31	1	326	T
31	2	295	T
31	3	250	T
31	4	334	T
31	5	407	T
31	6	378	T
31	7	237	T
31	8	379	T
31	9	370	T
31	10	260	T
31	11	282	T
31	12	217	T
31	13	252	T
31	14	252	T
31	15	212	T
31	16	326	T
31	17	257	T
31	18	325	T
31	19	213	T
31	20	323	T
31	21	226	T
31	22	278	F
31	23	195	T
31	24	281	T
31	25	273	T
31	26	341	T
31	27	262	T
31	28	311	T
31	29	222	T
31	30	243	T
32	1	346	T
32	2	253	T
32	3	316	T
32	4	320	T
32	5	296	T
32	6	268	T
32	7	302	T
32	8	246	T
32	9	319	T
32	10	268	T
32	11	256	T
32	12	376	T
32	13	320	T
32	14	226	T
32	15	282	T
32	16	251	T
32	17	431	T
32	18	280	T
32	19	234	T
32	20	475	T
32	21	306	T
32	22	361	T
32	23	276	T
32	24	344	T
32	25	403	T
32	26	259	T
32	27	248	T
32	28	229	T
32	29	316	T
32	30	283	T
33	1	341	T
33	2	226	T
33	3	358	T
33	4	248	T
33	5	280	T
33	6	359	T
33	7	293	T
33	8	362	T
33	9	320	T
33	10	347	T
33	11	234	T
33	12	239	T
33	13	223	T
33	14	241	T
33	15	199	T
33	16	254	T
33	17	299	T
33	18	264	T
33	19	225	T
33	20	241	T
33	21	214	F
33	22	364	T
33	23	295	T
33	24	322	T
33	25	311	T
33	26	286	T
33	27	332	T
33	28	214	F
33	29	372	T
33	30	229	T
34	1	328	T
34	2	323	T
34	3	389	T
34	4	215	T
34	5	312	T
34	6	286	T
34	7	231	T
34	8	210	T
34	9	238	T
34	10	229	T
34	11	312	T
34	12	336	T
34	13	205	F
34	14	346	T
34	15	372	T
34	16	381	T
34	17	265	T
34	18	352	T
34	19	257	T
34	20	218	T
34	21	353	T
34	22	284	T
34	23	326	T
34	24	325	T
34	25	270	T
34	26	309	T
34	27	277	T
34	28	316	T
34	29	280	T
34	30	296	T
35	1	359	T
35	2	351	T
35	3	266	T
35	4	251	T
35	5	254	T
35	6	367	T
35	7	341	T
35	8	374	T
35	9	301	T
35	10	358	T
35	11	253	T
35	12	358	T
35	13	266	T
35	14	360	T
35	15	240	T
35	16	229	T
35	17	231	T
35	18	303	T
35	19	238	T
35	20	243	T
35	21	374	T
35	22	416	T
35	23	294	T
35	24	373	T
35	25	284	T
35	26	207	T
35	27	350	T
35	28	306	T
35	29	232	T
35	30	251	T
36	1	321	T
36	2	324	T
36	3	265	T
36	4	288	T
36	5	263	T
36	6	324	T
36	7	330	T
36	8	301	T
36	9	370	T
36	10	232	T
36	11	320	T
36	12	284	T
36	13	251	T
36	14	229	T
36	15	236	T
36	16	290	T
36	17	239	T
36	18	290	T
36	19	224	T
36	20	319	T
36	21	370	T
36	22	344	T
36	23	418	T
36	24	349	T
36	25	255	T
36	26	408	T
36	27	294	T
36	28	360	T
36	29	275	T
36	30	237	T
37	1	320	F
37	2	253	F
37	3	364	T
37	4	281	T
37	5	368	T
37	6	320	T
37	7	336	T
37	8	279	T
37	9	281	T
37	10	342	T
37	11	377	T
