NAME: 	Ayaal_3day_rhand
Completed cycles:	37
Failed cycles:	1
Cycle	Trial	RT	Accuracy
8	19	249	T
8	20	375	T
8	21	344	T
8	22	343	T
8	23	294	T
8	24	653	T
8	25	340	T
8	26	316	T
8	27	292	T
8	28	327	T
8	29	321	T
8	30	382	T
9	1	393	T
9	2	411	T
9	3	313	T
9	4	372	T
9	5	308	T
9	6	306	T
9	7	310	T
9	8	386	F
9	9	234	T
9	10	254	T
9	11	343	T
9	12	249	T
9	13	233	T
9	14	223	T
9	15	250	T
9	16	258	T
9	17	271	T
9	18	264	T
9	19	329	T
9	20	331	T
9	21	289	T
9	22	258	T
9	23	305	T
9	24	363	T
9	25	344	T
9	26	302	T
9	27	364	T
9	28	278	T
9	29	344	T
9	30	283	T
10	1	261	T
10	2	390	T
10	3	359	T
10	4	225	T
10	5	288	T
10	6	275	T
10	7	322	T
10	8	310	T
10	9	285	T
10	10	241	T
10	11	300	T
10	12	263	T
10	13	326	T
10	14	300	T
10	15	305	T
10	16	250	T
10	17	309	T
10	18	335	T
10	19	383	T
10	20	336	T
10	21	308	T
10	22	310	T
10	23	227	T
10	24	305	T
10	25	301	T
10	26	224	T
10	27	314	T
10	28	386	T
10	29	292	T
10	30	296	T
11	1	344	T
11	2	277	T
11	3	227	T
11	4	306	T
11	5	320	T
11	6	290	T
11	7	314	T
11	8	428	T
11	9	380	T
11	10	272	T
11	11	262	T
11	12	262	T
11	13	276	T
11	14	337	T
11	15	265	T
11	16	346	T
11	17	240	T
11	18	250	T
11	19	318	T
11	20	345	T
11	21	247	T
11	22	308	T
11	23	264	T
11	24	290	T
11	25	293	T
11	26	248	T
11	27	286	T
11	28	279	T
11	29	287	T
11	30	349	T
12	1	280	T
12	2	267	T
12	3	242	T
12	4	263	T
12	5	322	T
12	6	232	T
12	7	324	T
12	8	293	T
12	9	319	T
12	10	300	T
12	11	270	T
12	12	303	T
12	13	238	T
12	14	297	T
12	15	364	T
12	16	276	T
12	17	330	T
12	18	312	T
12	19	294	T
12	20	234	T
12	21	382	T
12	22	255	T
12	23	363	T
12	24	339	T
12	25	211	T
12	26	238	T
12	27	202	T
12	28	348	T
12	29	238	T
12	30	261	T
13	1	191	F
13	2	318	T
13	3	257	T
13	4	271	T
13	5	361	T
13	6	368	T
13	7	223	T
13	8	359	T
13	9	223	T
13	10	267	T
13	11	384	T
13	12	380	T
13	13	375	T
13	14	301	T
13	15	298	T
13	16	299	T
13	17	343	T
13	18	380	T
13	19	235	T
13	20	189	F
13	21	318	T
13	22	282	T
13	23	237	T
13	24	243	T
13	25	254	T
13	26	270	T
13	27	342	T
13	28	228	T
13	29	322	T
13	30	238	T
14	1	206	T
14	2	373	T
14	3	233	F
14	4	287	T
14	5	220	T
14	6	201	F
14	7	260	T
14	8	248	T
14	9	299	T
14	10	234	T
14	11	297	T
14	12	233	T
14	13	248	T
14	14	300	T
14	15	260	T
14	16	338	T
14	17	260	T
14	18	471	T
14	19	694	T
14	20	366	T
14	21	300	T
14	22	288	T
14	23	219	T
14	24	288	T
14	25	263	T
14	26	327	T
14	27	307	T
14	28	304	T
14	29	327	T
14	30	253	T
15	1	330	T
15	2	245	T
15	3	263	T
15	4	290	T
15	5	245	T
15	6	224	T
15	7	507	T
15	8	325	T
15	9	341	T
15	10	264	T
15	11	260	T
15	12	389	T
15	13	267	T
15	14	244	T
15	15	332	T
15	16	216	T
15	17	258	T
15	18	313	T
15	19	311	T
15	20	309	T
15	21	286	T
15	22	229	T
15	23	384	T
15	24	350	T
15	25	331	T
15	26	276	T
15	27	312	T
15	28	256	T
15	29	337	T
15	30	0	F
16	1	25	F
16	2	379	T
16	3	241	T
16	4	218	T
16	5	381	T
16	6	224	T
16	7	258	T
16	8	298	T
16	9	283	T
16	10	249	T
16	11	278	T
16	12	242	T
16	13	246	T
16	14	298	T
16	15	242	T
16	16	274	T
16	17	316	T
16	18	449	T
16	19	319	T
16	20	306	T
16	21	358	T
16	22	314	T
16	23	275	T
16	24	269	T
16	25	367	T
16	26	241	T
16	27	309	T
16	28	267	T
16	29	306	T
16	30	295	T
17	1	259	T
17	2	387	T
17	3	384	T
17	4	342	T
17	5	350	T
17	6	331	T
17	7	353	T
17	8	315	T
17	9	294	T
17	10	271	T
17	11	244	T
17	12	292	T
17	13	295	T
17	14	265	T
17	15	279	T
17	16	272	T
17	17	274	T
17	18	261	T
17	19	303	T
17	20	281	T
17	21	276	T
17	22	321	T
17	23	363	T
17	24	359	T
17	25	275	T
17	26	296	T
17	27	3	T
17	28	512	T
17	29	306	T
17	30	357	T
18	1	366	T
18	2	392	T
18	3	294	T
18	4	398	T
18	5	263	T
18	6	332	T
18	7	311	T
18	8	238	T
18	9	241	F
18	10	283	T
18	11	244	T
18	12	351	T
18	13	376	T
18	14	340	T
18	15	291	T
18	16	391	T
18	17	364	T
18	18	381	T
18	19	362	T
18	20	388	T
18	21	401	T
18	22	265	T
18	23	327	T
18	24	359	T
18	25	279	T
18	26	275	T
18	27	307	T
18	28	270	T
18	29	225	T
18	30	402	T
19	1	363	T
19	2	252	T
19	3	351	T
19	4	311	T
19	5	286	T
19	6	331	T
19	7	310	T
19	8	365	T
19	9	256	T
19	10	321	T
19	11	325	T
19	12	22	F
19	13	368	T
19	14	300	T
19	15	304	T
19	16	325	T
19	17	318	T
19	18	263	T
19	19	332	T
19	20	342	T
19	21	280	T
19	22	311	T
19	23	379	T
19	24	305	T
19	25	339	T
19	26	269	T
19	27	296	T
19	28	228	T
19	29	274	T
19	30	284	T
20	1	234	T
20	2	303	T
20	3	340	T
20	4	285	T
20	5	323	T
20	6	255	T
20	7	330	T
20	8	256	T
20	9	319	T
20	10	222	T
20	11	311	T
20	12	350	T
20	13	251	T
20	14	219	T
20	15	290	T
20	16	323	T
20	17	227	T
20	18	287	T
20	19	369	T
20	20	319	T
20	21	253	T
20	22	321	T
20	23	270	T
20	24	280	T
20	25	330	T
20	26	263	T
20	27	301	T
20	28	324	T
20	29	246	T
20	30	297	T
21	1	365	T
21	2	264	T
21	3	248	T
21	4	281	T
21	5	279	T
21	6	347	T
21	7	504	T
21	8	370	T
21	9	281	T
21	10	238	T
21	11	245	T
21	12	334	T
21	13	381	T
21	14	323	T
21	15	261	T
21	16	356	T
21	17	352	T
21	18	305	F
21	19	304	T
21	20	252	T
21	21	394	T
21	22	263	T
21	23	334	T
21	24	275	T
21	25	349	T
21	26	972	T
21	27	280	T
21	28	298	T
21	29	14	F
21	30	396	T
22	1	473	T
22	2	408	T
22	3	327	T
22	4	217	T
22	5	248	T
22	6	245	T
22	7	336	T
22	8	290	T
22	9	359	T
22	10	281	T
22	11	243	T
22	12	255	T
22	13	281	T
22	14	275	T
22	15	264	T
22	16	316	T
22	17	395	F
22	18	254	T
22	19	231	T
22	20	179	T
22	21	282	T
22	22	370	T
22	23	236	T
22	24	224	T
22	25	330	T
22	26	354	T
22	27	307	T
22	28	382	T
22	29	329	T
22	30	225	T
23	1	223	T
23	2	217	T
23	3	219	T
23	4	271	T
23	5	194	F
23	6	377	T
23	7	392	T
23	8	297	T
23	9	232	T
23	10	407	T
23	11	373	T
23	12	278	T
23	13	292	T
23	14	369	T
23	15	327	T
23	16	345	T
23	17	405	T
23	18	307	T
23	19	387	T
23	20	346	T
23	21	338	T
23	22	274	T
23	23	316	T
23	24	338	T
23	25	248	T
23	26	288	T
23	27	391	T
23	28	309	T
23	29	239	T
23	30	261	T
24	1	247	F
24	2	247	T
24	3	266	T
24	4	319	T
24	5	245	T
24	6	258	T
24	7	311	T
24	8	282	T
24	9	201	T
24	10	321	T
24	11	295	T
24	12	241	T
24	13	286	T
24	14	274	T
24	15	280	T
24	16	246	T
24	17	255	T
24	18	272	T
24	19	311	T
24	20	349	T
24	21	227	T
24	22	291	T
24	23	277	T
24	24	308	T
24	25	263	T
24	26	289	T
24	27	281	T
24	28	507	T
24	29	256	T
24	30	314	T
25	1	345	T
25	2	275	T
25	3	321	T
25	4	318	T
25	5	243	T
25	6	276	T
25	7	303	T
25	8	247	T
25	9	274	T
25	10	276	T
25	11	262	T
25	12	307	T
25	13	255	T
25	14	338	T
25	15	222	F
25	16	275	T
25	17	215	T
25	18	280	T
25	19	305	T
25	20	309	T
25	21	356	T
25	22	225	T
25	23	302	T
25	24	262	T
25	25	244	T
25	26	275	T
25	27	292	T
25	28	338	T
25	29	393	T
25	30	347	T
26	1	379	T
26	2	273	T
26	3	319	T
26	4	325	T
26	5	360	T
26	6	246	T
26	7	330	T
26	8	272	T
26	9	310	T
26	10	264	T
26	11	310	T
26	12	363	T
26	13	291	T
26	14	1251	T
26	15	337	T
26	16	274	T
26	17	291	T
26	18	264	T
26	19	239	T
26	20	312	T
26	21	237	T
26	22	349	T
26	23	244	T
26	24	410	F
26	25	592	T
26	26	289	T
26	27	307	T
26	28	340	T
26	29	232	T
26	30	356	T
27	1	306	T
27	2	357	T
27	3	235	T
27	4	301	T
27	5	277	T
27	6	307	T
27	7	233	F
27	8	293	T
27	9	331	T
27	10	341	T
27	11	285	T
27	12	256	T
27	13	249	T
27	14	297	T
27	15	273	T
27	16	245	T
27	17	304	T
27	18	443	T
27	19	240	T
27	20	266	T
27	21	757	T
27	22	731	T
27	23	304	T
27	24	709	T
27	25	360	T
27	26	304	T
27	27	327	T
27	28	268	T
27	29	280	T
27	30	260	T
28	1	307	T
28	2	278	T
28	3	293	T
28	4	264	T
28	5	265	T
28	6	325	T
28	7	303	F
28	8	366	T
28	9	262	T
28	10	259	T
28	11	294	T
28	12	263	T
28	13	259	T
28	14	308	T
28	15	261	T
28	16	260	T
28	17	302	T
28	18	271	T
28	19	290	T
28	20	301	T
28	21	240	T
28	22	347	T
28	23	402	T
28	24	292	T
28	25	362	T
28	26	416	T
28	27	313	T
28	28	284	T
28	29	297	T
28	30	362	T
29	1	340	T
29	2	297	T
29	3	298	T
29	4	253	T
29	5	431	T
29	6	268	T
29	7	299	T
29	8	257	T
29	9	297	T
29	10	252	T
29	11	278	T
29	12	310	T
29	13	17	F
29	14	251	T
29	15	238	T
29	16	279	T
29	17	368	T
29	18	245	T
29	19	293	T
29	20	264	T
29	21	280	T
29	22	277	F
29	23	235	T
29	24	338	T
29	25	261	T
29	26	330	T
29	27	376	T
29	28	261	T
29	29	219	T
29	30	271	T
30	1	272	T
30	2	363	T
30	3	365	T
30	4	266	T
30	5	251	T
30	6	290	T
30	7	385	T
30	8	288	T
30	9	238	T
30	10	384	T
30	11	433	T
30	12	218	T
30	13	222	T
30	14	388	T
30	15	248	T
30	16	271	T
30	17	343	T
30	18	311	T
30	19	257	T
30	20	203	T
30	21	361	T
30	22	373	T
30	23	255	T
30	24	205	T
30	25	214	F
30	26	218	T
30	27	325	T
30	28	215	T
30	29	306	T
30	30	203	T
31	1	261	T
31	2	238	T
31	3	326	T
31	4	219	T
31	5	311	T
31	6	219	F
31	7	314	T
31	8	216	T
31	9	312	T
31	10	388	T
31	11	222	T
31	12	184	T
31	13	219	T
31	14	215	T
31	15	319	T
31	16	199	T
31	17	282	T
31	18	238	F
31	19	204	T
31	20	292	T
31	21	216	T
31	22	276	T
31	23	236	T
31	24	254	T
31	25	249	T
31	26	285	T
31	27	209	T
31	28	237	T
31	29	226	T
31	30	342	T
32	1	223	F
32	2	340	T
32	3	308	T
32	4	346	T
32	5	313	T
32	6	340	T
32	7	307	T
32	8	299	T
32	9	301	T
32	10	312	T
32	11	263	T
32	12	313	T
32	13	282	T
32	14	314	T
32	15	330	T
32	16	311	T
32	17	235	T
32	18	283	T
32	19	259	T
32	20	326	T
32	21	289	T
32	22	267	T
32	23	392	F
32	24	338	T
32	25	264	T
32	26	276	T
32	27	271	T
32	28	322	T
32	29	258	T
32	30	302	T
33	1	312	T
33	2	348	T
33	3	284	T
33	4	343	T
33	5	249	T
33	6	362	T
33	7	281	T
33	8	236	T
33	9	344	T
33	10	319	T
33	11	296	T
33	12	284	T
33	13	308	T
33	14	403	T
33	15	299	T
33	16	297	T
33	17	290	T
33	18	283	T
33	19	259	T
33	20	328	T
33	21	278	T
33	22	229	T
33	23	387	F
33	24	288	T
33	25	291	T
33	26	283	T
33	27	284	T
33	28	224	T
33	29	330	T
33	30	264	T
34	1	264	T
34	2	261	T
34	3	339	T
34	4	271	T
34	5	321	T
34	6	267	T
34	7	320	T
34	8	293	T
34	9	388	T
34	10	284	T
34	11	270	T
34	12	310	T
34	13	266	T
34	14	300	T
34	15	375	T
34	16	274	T
34	17	249	T
34	18	341	T
34	19	297	T
34	20	300	T
34	21	276	T
34	22	258	T
34	23	254	T
34	24	230	T
34	25	272	T
34	26	224	T
34	27	324	T
34	28	356	T
34	29	334	T
34	30	313	T
35	1	314	T
35	2	248	T
35	3	241	T
35	4	292	T
35	5	318	T
35	6	348	T
35	7	250	T
35	8	337	T
35	9	293	T
35	10	283	T
35	11	256	T
35	12	259	T
35	13	259	T
35	14	301	T
35	15	276	T
35	16	334	T
35	17	314	T
35	18	291	T
35	19	311	T
35	20	390	T
35	21	293	T
35	22	294	T
35	23	261	F
35	24	234	T
35	25	237	T
35	26	314	T
35	27	276	T
35	28	279	T
35	29	303	T
35	30	357	T
36	1	292	T
36	2	325	T
36	3	330	T
36	4	271	T
36	5	325	T
36	6	289	T
36	7	362	T
36	8	328	T
36	9	420	T
36	10	469	T
36	11	607	T
36	12	339	T
36	13	272	T
36	14	305	T
36	15	259	T
36	16	328	T
36	17	300	T
36	18	267	T
36	19	372	T
36	20	356	T
36	21	849	T
36	22	274	T
36	23	282	T
36	24	377	T
36	25	319	T
36	26	254	T
36	27	314	T
36	28	309	T
36	29	352	T
36	30	299	T
37	1	337	T
37	2	271	T
37	3	274	T
37	4	276	T
37	5	270	T
37	6	348	T
37	7	368	T
37	8	366	T
37	9	323	T
37	10	311	T
37	11	223	T
37	12	332	T
37	13	294	T
37	14	289	T
37	15	251	T
37	16	314	T
37	17	301	T
37	18	296	T
37	19	237	T
37	20	351	T
37	21	418	T
37	22	202	T
37	23	323	T
37	24	292	T
37	25	232	T
37	26	333	T
37	27	244	T
37	28	255	T
37	29	288	T
37	30	353	T
38	1	351	T
38	2	298	T
38	3	267	T
38	4	324	T
38	5	318	T
38	6	361	T
38	7	318	T
38	8	382	T
38	9	369	T
38	10	201	T
38	11	244	T
38	12	303	T
