NAME: 	ElenaVo_2day_rhand
Completed cycles:	40
Failed cycles:	1
Cycle	Trial	RT	Accuracy
8	17	284	T
8	18	230	T
8	19	221	T
8	20	214	T
8	21	250	T
8	22	207	T
8	23	225	T
8	24	210	T
8	25	230	T
8	26	259	T
8	27	264	T
8	28	197	T
8	29	261	T
8	30	183	T
9	1	226	F
9	2	295	T
9	3	209	T
9	4	272	T
9	5	204	T
9	6	218	T
9	7	278	T
9	8	202	F
9	9	191	T
9	10	274	T
9	11	248	T
9	12	215	T
9	13	217	T
9	14	228	T
9	15	206	F
9	16	226	T
9	17	230	T
9	18	210	T
9	19	277	T
9	20	260	T
9	21	276	T
9	22	282	T
9	23	216	T
9	24	195	T
9	25	248	T
9	26	249	T
9	27	245	T
9	28	239	T
9	29	238	F
9	30	244	T
10	1	269	T
10	2	178	T
10	3	228	T
10	4	252	T
10	5	271	T
10	6	190	T
10	7	315	F
10	8	227	T
10	9	227	T
10	10	246	T
10	11	231	T
10	12	204	T
10	13	226	T
10	14	232	T
10	15	223	T
10	16	409	T
10	17	261	T
10	18	231	T
10	19	328	T
10	20	295	T
10	21	214	T
10	22	219	T
10	23	228	T
10	24	322	T
10	25	174	F
10	26	267	T
10	27	229	T
10	28	258	T
10	29	254	T
10	30	337	T
11	1	297	T
11	2	337	T
11	3	210	T
11	4	248	T
11	5	217	T
11	6	236	T
11	7	230	F
11	8	233	T
11	9	227	T
11	10	211	F
11	11	243	T
11	12	270	T
11	13	195	T
11	14	244	T
11	15	249	T
11	16	462	T
11	17	263	T
11	18	254	T
11	19	245	T
11	20	182	T
11	21	215	T
11	22	243	T
11	23	232	T
11	24	231	T
11	25	279	T
11	26	242	T
11	27	254	T
11	28	281	T
11	29	271	T
11	30	255	T
12	1	286	T
12	2	253	T
12	3	309	T
12	4	218	T
12	5	242	T
12	6	265	T
12	7	306	T
12	8	248	T
12	9	258	T
12	10	325	T
12	11	206	T
12	12	211	T
12	13	263	T
12	14	246	T
12	15	265	T
12	16	198	F
12	17	200	F
12	18	272	T
12	19	272	T
12	20	242	T
12	21	252	T
12	22	202	T
12	23	214	T
12	24	214	T
12	25	222	T
12	26	201	T
12	27	271	T
12	28	278	T
12	29	234	T
12	30	214	T
13	1	400	F
13	2	281	T
13	3	276	T
13	4	225	T
13	5	237	T
13	6	207	T
13	7	269	T
13	8	374	T
13	9	181	T
13	10	295	T
13	11	236	T
13	12	211	T
13	13	242	F
13	14	231	T
13	15	231	T
13	16	291	T
13	17	290	T
13	18	228	T
13	19	223	T
13	20	210	T
13	21	209	T
13	22	263	T
13	23	179	T
13	24	242	T
13	25	230	T
13	26	224	T
13	27	202	T
13	28	193	T
13	29	218	T
13	30	227	T
14	1	222	T
14	2	263	T
14	3	233	T
14	4	222	T
14	5	187	T
14	6	314	T
14	7	213	T
14	8	219	T
14	9	234	T
14	10	231	T
14	11	198	T
14	12	286	T
14	13	440	T
14	14	245	T
14	15	403	T
14	16	249	T
14	17	252	T
14	18	221	T
14	19	191	F
14	20	363	T
14	21	226	T
14	22	310	T
14	23	236	T
14	24	228	T
14	25	224	T
14	26	228	T
14	27	245	T
14	28	262	T
14	29	312	T
14	30	222	T
15	1	260	T
15	2	268	T
15	3	164	T
15	4	236	T
15	5	193	F
15	6	214	T
15	7	258	T
15	8	205	T
15	9	219	T
15	10	200	F
15	11	259	T
15	12	225	T
15	13	295	T
15	14	261	T
15	15	304	T
15	16	215	T
15	17	250	T
15	18	209	T
15	19	319	T
15	20	244	T
15	21	208	T
15	22	199	T
15	23	231	T
15	24	235	T
15	25	224	T
15	26	202	T
15	27	238	F
15	28	212	T
15	29	176	T
15	30	195	T
16	1	212	F
16	2	227	T
16	3	172	T
16	4	231	T
16	5	157	T
16	6	231	T
16	7	332	T
16	8	245	T
16	9	235	T
16	10	204	T
16	11	184	T
16	12	212	F
16	13	231	T
16	14	238	T
16	15	238	T
16	16	268	T
16	17	184	F
16	18	202	T
16	19	224	T
16	20	205	T
16	21	254	T
16	22	193	F
16	23	279	T
16	24	297	T
16	25	189	T
16	26	403	T
16	27	156	F
16	28	262	T
16	29	361	T
16	30	267	T
17	1	384	T
17	2	251	T
17	3	212	T
17	4	226	T
17	5	208	T
17	6	175	T
17	7	191	T
17	8	348	T
17	9	185	F
17	10	344	T
17	11	222	T
17	12	287	T
17	13	342	T
17	14	273	T
17	15	227	T
17	16	265	T
17	17	210	T
17	18	213	T
17	19	179	T
17	20	197	T
17	21	298	T
17	22	260	T
17	23	287	T
17	24	175	F
17	25	233	T
17	26	305	T
17	27	293	T
17	28	219	F
17	29	288	T
17	30	289	T
18	1	251	T
18	2	250	T
18	3	210	T
18	4	271	T
18	5	213	T
18	6	213	T
18	7	316	T
18	8	218	T
18	9	225	T
18	10	247	T
18	11	238	T
18	12	224	T
18	13	409	T
18	14	244	T
18	15	306	T
18	16	265	T
18	17	225	T
18	18	265	T
18	19	219	T
18	20	261	T
18	21	164	T
18	22	249	T
18	23	210	T
18	24	237	T
18	25	179	F
18	26	241	T
18	27	228	T
18	28	189	T
18	29	227	T
18	30	225	T
19	1	202	T
19	2	188	T
19	3	252	T
19	4	211	T
19	5	217	T
19	6	257	T
19	7	251	T
19	8	194	F
19	9	235	T
19	10	339	T
19	11	275	T
19	12	245	T
19	13	199	T
19	14	204	T
19	15	214	T
19	16	254	T
19	17	241	F
19	18	266	T
19	19	239	T
19	20	234	T
19	21	244	T
19	22	234	T
19	23	246	T
19	24	282	T
19	25	218	T
19	26	215	T
19	27	268	T
19	28	313	T
19	29	246	T
19	30	217	T
20	1	248	T
20	2	277	T
20	3	304	T
20	4	234	T
20	5	205	T
20	6	249	T
20	7	264	T
20	8	216	T
20	9	456	T
20	10	240	T
20	11	261	T
20	12	238	T
20	13	241	T
20	14	224	T
20	15	215	T
20	16	228	T
20	17	216	T
20	18	212	T
20	19	211	T
20	20	249	T
20	21	229	T
20	22	322	T
20	23	212	F
20	24	213	T
20	25	224	F
20	26	269	T
20	27	394	T
20	28	286	T
20	29	230	T
20	30	304	T
21	1	218	F
21	2	256	T
21	3	221	T
21	4	234	F
21	5	386	T
21	6	223	T
21	7	293	T
21	8	189	T
21	9	241	T
21	10	239	T
21	11	227	T
21	12	202	T
21	13	179	T
21	14	263	T
21	15	243	T
21	16	220	T
21	17	192	T
21	18	310	T
21	19	213	T
21	20	219	T
21	21	236	T
21	22	270	T
21	23	283	T
21	24	233	T
21	25	219	T
21	26	370	T
21	27	252	T
21	28	174	T
21	29	230	T
21	30	214	T
22	1	261	T
22	2	250	F
22	3	282	T
22	4	337	F
22	5	244	T
22	6	307	T
22	7	287	T
22	8	237	T
22	9	216	T
22	10	227	F
22	11	364	T
22	12	246	T
22	13	214	T
22	14	220	T
22	15	252	T
22	16	366	T
22	17	271	T
22	18	357	T
22	19	223	T
22	20	227	T
22	21	410	T
22	22	380	T
22	23	246	F
22	24	267	T
22	25	223	T
22	26	269	T
22	27	231	T
22	28	248	T
22	29	232	T
22	30	288	T
23	1	286	T
23	2	262	F
23	3	255	T
23	4	271	T
23	5	260	T
23	6	290	T
23	7	219	T
23	8	209	T
23	9	426	T
23	10	263	T
23	11	297	T
23	12	265	T
23	13	249	T
23	14	334	T
23	15	230	T
23	16	234	T
23	17	343	T
23	18	211	T
23	19	237	T
23	20	200	T
23	21	196	T
23	22	214	T
23	23	248	T
23	24	266	T
23	25	205	T
23	26	194	T
23	27	201	F
23	28	206	T
23	29	226	T
23	30	282	T
24	1	183	F
24	2	228	T
24	3	236	T
24	4	152	T
24	5	187	F
24	6	177	F
24	7	188	T
24	8	228	T
24	9	203	T
24	10	235	T
24	11	173	T
24	12	205	T
24	13	278	F
24	14	332	T
24	15	212	T
24	16	230	T
24	17	227	T
24	18	201	T
24	19	241	T
24	20	218	T
24	21	200	T
24	22	197	T
24	23	199	T
24	24	295	T
24	25	164	T
24	26	238	T
24	27	193	F
24	28	224	T
24	29	390	T
24	30	147	T
25	1	346	T
25	2	251	T
25	3	293	T
25	4	280	T
25	5	247	T
25	6	327	T
25	7	219	T
25	8	258	T
25	9	304	T
25	10	237	T
25	11	207	T
25	12	206	T
25	13	209	T
25	14	434	T
25	15	213	T
25	16	261	T
25	17	255	T
25	18	193	F
25	19	204	F
25	20	290	T
25	21	224	T
25	22	173	F
25	23	181	T
25	24	266	T
25	25	243	T
25	26	204	T
25	27	207	T
25	28	221	T
25	29	174	T
25	30	225	F
26	1	266	T
26	2	240	F
26	3	231	T
26	4	288	T
26	5	383	T
26	6	212	T
26	7	325	T
26	8	362	T
26	9	285	T
26	10	286	T
26	11	285	T
26	12	303	T
26	13	243	T
26	14	260	T
26	15	248	T
26	16	259	T
26	17	269	T
26	18	285	T
26	19	222	T
26	20	264	T
26	21	265	T
26	22	250	T
26	23	213	T
26	24	226	T
26	25	270	T
26	26	214	F
26	27	354	T
26	28	291	T
26	29	244	T
26	30	269	T
27	1	222	T
27	2	313	F
27	3	234	T
27	4	260	T
27	5	227	T
27	6	258	T
27	7	230	T
27	8	315	T
27	9	244	T
27	10	238	T
27	11	241	T
27	12	242	T
27	13	342	T
27	14	295	T
27	15	284	T
27	16	201	T
27	17	241	T
27	18	278	T
27	19	252	T
27	20	263	T
27	21	253	F
27	22	254	T
27	23	221	T
27	24	204	F
27	25	268	T
27	26	323	T
27	27	321	T
27	28	246	T
27	29	269	T
27	30	223	T
28	1	268	T
28	2	241	T
28	3	301	T
28	4	213	T
28	5	201	T
28	6	267	T
28	7	350	T
28	8	299	T
28	9	298	T
28	10	284	T
28	11	239	T
28	12	223	T
28	13	215	T
28	14	287	T
28	15	239	T
28	16	208	T
28	17	397	T
28	18	231	T
28	19	343	T
28	20	204	T
28	21	159	T
28	22	216	T
28	23	245	T
28	24	235	T
28	25	233	T
28	26	258	T
28	27	338	T
28	28	218	T
28	29	377	T
28	30	166	T
29	1	218	F
29	2	258	T
29	3	269	T
29	4	253	T
29	5	209	T
29	6	222	T
29	7	259	T
29	8	224	T
29	9	196	F
29	10	196	F
29	11	255	T
29	12	183	T
29	13	178	T
29	14	213	T
29	15	216	T
29	16	360	T
29	17	239	T
29	18	201	T
29	19	207	T
29	20	232	T
29	21	337	T
29	22	230	F
29	23	285	T
29	24	402	T
29	25	234	T
29	26	337	T
29	27	270	T
29	28	245	T
29	29	269	T
29	30	254	T
30	1	286	T
30	2	207	T
30	3	193	T
30	4	224	T
30	5	307	T
30	6	206	T
30	7	181	T
30	8	210	T
30	9	374	T
30	10	226	T
30	11	267	T
30	12	245	T
30	13	212	T
30	14	223	F
30	15	299	T
30	16	197	F
30	17	236	T
30	18	181	T
30	19	214	T
30	20	241	T
30	21	211	T
30	22	249	T
30	23	186	T
30	24	235	T
30	25	283	T
30	26	187	T
30	27	140	T
30	28	221	T
30	29	339	T
30	30	209	T
31	1	334	T
31	2	297	T
31	3	206	T
31	4	261	T
31	5	290	T
31	6	301	T
31	7	270	T
31	8	221	T
31	9	316	T
31	10	305	T
31	11	271	T
31	12	221	F
31	13	269	T
31	14	237	T
31	15	171	T
31	16	233	T
31	17	216	T
31	18	245	T
31	19	258	T
31	20	189	T
31	21	230	T
31	22	217	T
31	23	171	T
31	24	210	T
31	25	194	T
31	26	202	F
31	27	218	T
31	28	221	T
31	29	189	T
31	30	391	T
32	1	157	T
32	2	223	T
32	3	162	T
32	4	194	T
32	5	191	T
32	6	239	T
32	7	171	T
32	8	201	T
32	9	178	F
32	10	236	T
32	11	270	T
32	12	246	T
32	13	251	T
32	14	194	F
32	15	228	T
32	16	195	T
32	17	239	T
32	18	213	T
32	19	214	T
32	20	213	T
32	21	391	T
32	22	237	T
32	23	252	T
32	24	220	F
32	25	213	F
32	26	276	T
32	27	269	T
32	28	259	T
32	29	242	T
32	30	197	T
33	1	210	T
33	2	290	T
33	3	190	T
33	4	222	T
33	5	302	T
33	6	210	F
33	7	254	T
33	8	261	T
33	9	240	T
33	10	248	T
33	11	227	T
33	12	238	T
33	13	342	F
33	14	148	T
33	15	214	T
33	16	311	T
33	17	216	T
33	18	209	T
33	19	192	F
33	20	230	T
33	21	207	F
33	22	246	T
33	23	187	F
33	24	249	T
33	25	403	T
33	26	221	T
33	27	197	T
33	28	273	T
33	29	216	T
33	30	192	T
34	1	287	T
34	2	310	F
34	3	346	T
34	4	211	T
34	5	297	T
34	6	201	T
34	7	209	T
34	8	221	T
34	9	202	F
34	10	216	T
34	11	228	T
34	12	307	T
34	13	194	T
34	14	217	T
34	15	273	T
34	16	222	T
34	17	186	T
34	18	235	T
34	19	218	T
34	20	358	T
34	21	234	T
34	22	196	F
34	23	239	T
34	24	235	T
34	25	191	F
34	26	238	T
34	27	239	T
34	28	229	T
34	29	197	T
34	30	243	T
35	1	319	T
35	2	236	T
35	3	299	T
35	4	227	T
35	5	315	T
35	6	227	T
35	7	208	T
35	8	230	T
35	9	220	T
35	10	232	T
35	11	222	T
35	12	212	T
35	13	260	T
35	14	243	T
35	15	214	T
35	16	221	T
35	17	259	T
35	18	204	T
35	19	417	T
35	20	247	T
35	21	251	T
35	22	235	F
35	23	231	T
35	24	258	T
35	25	403	T
35	26	227	T
35	27	279	T
35	28	206	T
35	29	213	T
35	30	242	T
36	1	334	T
36	2	232	T
36	3	252	T
36	4	275	F
36	5	258	T
36	6	232	T
36	7	277	T
36	8	402	T
36	9	329	T
36	10	269	T
36	11	206	T
36	12	213	T
36	13	276	T
36	14	254	T
36	15	242	T
36	16	272	T
36	17	359	T
36	18	326	T
36	19	366	T
36	20	294	T
36	21	247	T
36	22	246	T
36	23	346	T
36	24	288	T
36	25	225	T
36	26	231	T
36	27	311	T
36	28	259	F
36	29	292	T
36	30	212	T
37	1	294	T
37	2	215	T
37	3	248	T
37	4	299	T
37	5	255	T
37	6	304	T
37	7	243	T
37	8	221	T
37	9	271	F
37	10	278	T
37	11	226	T
37	12	250	T
37	13	266	T
37	14	195	T
37	15	300	F
37	16	187	F
37	17	236	T
37	18	326	T
37	19	286	T
37	20	209	T
37	21	236	T
37	22	282	T
37	23	237	T
37	24	219	T
37	25	206	T
37	26	214	F
37	27	192	F
37	28	220	T
37	29	250	T
37	30	185	T
38	1	238	F
38	2	217	T
38	3	205	T
38	4	214	T
38	5	353	T
38	6	269	T
38	7	268	T
38	8	225	T
38	9	236	T
38	10	205	T
38	11	244	T
38	12	170	F
38	13	213	T
38	14	220	T
38	15	383	T
38	16	251	T
38	17	259	T
38	18	238	T
38	19	207	T
38	20	222	T
38	21	211	T
38	22	232	T
38	23	237	T
38	24	233	T
38	25	246	T
38	26	326	T
38	27	303	T
38	28	305	T
38	29	234	T
38	30	244	T
39	1	247	T
39	2	320	T
39	3	218	F
39	4	271	T
39	5	209	T
39	6	209	F
39	7	252	T
39	8	238	T
39	9	279	T
39	10	219	T
39	11	410	T
39	12	275	T
39	13	214	F
39	14	238	T
39	15	263	T
39	16	409	T
39	17	213	T
39	18	246	T
39	19	299	T
39	20	231	T
39	21	278	T
39	22	234	T
39	23	218	T
39	24	206	T
39	25	223	T
39	26	303	T
39	27	284	T
39	28	286	T
39	29	226	T
39	30	233	T
40	1	195	T
40	2	243	T
40	3	211	T
40	4	204	T
40	5	303	T
40	6	223	T
40	7	400	T
40	8	213	T
40	9	270	T
40	10	263	T
40	11	234	T
40	12	218	T
40	13	231	T
40	14	187	T
40	15	229	T
40	16	218	T
40	17	223	T
40	18	229	T
40	19	281	T
40	20	290	T
40	21	380	T
40	22	199	T
40	23	418	T
40	24	215	T
40	25	218	T
40	26	160	T
40	27	203	T
40	28	195	T
40	29	379	T
40	30	186	T
41	1	184	T
41	2	153	F
41	3	270	T
41	4	279	T
41	5	290	T
41	6	216	F
41	7	188	T
41	8	210	T
41	9	208	T
41	10	235	T
41	11	199	T
